ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene_Symbol_1	Gene description
ENSG00000165792	NaN		methyltransferase like 17	METTL17	64745	8.113964814	12.641421	248	9.945297	316	11.744626	294	9.718198	238	368.3089957	0.003112476	1.659928258	0.225591243	0.001191488	3.240909878	8.844157261	16.918442	318	25.913344	459	15.229923	377	27.504238	792	8.33141072	8.25320814	8.26296852	8.21869336	8.50413333	8.84803668	8.41586522	8.91038219	NM_001029991,NM_022734	15.46499486	0.047215822	15.46499486	METT11D1	Protein RSM22 homolog, mitochondrial Precursor (EC 2.1.1.-)(Methyltransferase 11 domain-containing protein 1)(False p73 target gene protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H7H0]
ENSG00000166579	NaN		nudE neurodevelopment protein 1 like 1	NDEL1	81565	10.14445364	26.406188	713	37.292875	1627	25.790615	897	38.179438	1300	923.8270936	0.009362118	-1.581464909	0.230362923	0.004097963	-2.870520729	9.483442401	22.541275	590	26.064032	640	21.340938	725	26.287669	1042	9.77127569	10.19834745	9.74983487	10.21188741	9.58175596	9.67112992	9.52541158	9.67951042	NM_001025579,NM_001330129,NM_030808	2.573262032	0.25687677	-2.573262032	NDEL1	Nuclear distribution protein nudE-like 1 (Protein Nudel)(Mitosin-associated protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9GZM8]
ENSG00000166974	57.084708935642155	Q15555	microtubule associated protein RP/EB family member 2	MAPRE2	10982	7.336587639	3.151237	146	2.087603	157	3.397116	210	2.144016	126	256.5604649	0.003198422	2.174900687	0.346857632	0.001230441	3.231728004	8.45732689	4.6093	213	9.966566	421	3.575132	218	8.908604	624	7.63958974	7.43632552	7.72491491	7.45179195	7.91295229	8.54247958	7.70638246	8.46589068	NM_001143826,NM_001143827,NM_001256420,NM_014268,NR_046177	7.892270058	0.142004676	7.892270058	MAPRE2	Microtubule-associated protein RP/EB family member 2 (APC-binding protein EB2)(End-binding protein 2)(EB2) [Source:UniProtKB/Swiss-Prot;Acc:Q15555]
ENSG00000167085	2365.8535848955876	P35232	prohibitin	PHB	5245	10.06178199	29.45986	612	46.62234	1587	27.824197	725	50.521687	1360	1839.883288	3.126E-4	2.442676379	0.32969782	9.31E-5	3.908011093	11.3503659	82.742463	1692	141.853123	2761	89.812025	2353	136.648301	4181	10.05009729	10.52700952	9.98839911	10.59795233	10.83765728	11.30989221	10.88534349	11.25161202	NM_001281496,NM_001281497,NM_001281715,NM_002634	4.078113247	0.315975509	4.078113247	PHB	Prohibitin  [Source:UniProtKB/Swiss-Prot;Acc:P35232]
ENSG00000167118	NaN		ubiquitin related modifier 1	URM1	81605	9.526722464	20.00847	604	18.557513	906	18.438467	722	18.07808	697	733.2580221	0.905511013	-1.012291846	0.104341778	0.865860551	-0.16891875	9.509580897	20.865257	603	24.253441	658	20.095918	763	23.209584	1018	9.51413421	9.57055822	9.44975499	9.55098635	9.47931545	9.57706222	9.44536426	9.54228183	NM_001135947,NM_001265582,NM_030914,NR_049743	0.322457711	0.053159116	-0.322457711	URM1	Ubiquitin-related modifier 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9BTM9]
ENSG00000167522	NaN		ankyrin repeat domain 11	ANKRD11	29123	10.81421162	18.031058	1530	14.533338	2115	17.226549	1906	14.270732	1593	1835.226982	0.812927845	1.03846149	0.170940223	0.750091253	0.318519041	10.86875841	22.501038	1872	14.459096	1289	20.839821	2525	14.471062	2070	10.84467676	10.83145898	10.81461835	10.79401361	10.98482203	10.69083198	11.00523526	10.6879096	NM_001256182,NM_001256183,NM_013275,NR_045839	2.49072742	0.021899944	2.49072742	ANKRD11	Ankyrin repeat domain-containing protein 11 (Ankyrin repeat-containing cofactor 1) [Source:UniProtKB/Swiss-Prot;Acc:Q6UB99]
ENSG00000168522	21.548861678775435	P49354	CAAX box,alpha,farnesyltransferase	FNTA	2339	9.80138329	39.188061	739	32.823999	1002	42.665782	1038	32.079432	767	717.9418395	0.001244011	-1.641832811	0.20321605	4.31653E-4	-3.519934683	9.086361185	30.409002	557	20.46085	353	31.685184	764	20.929911	581	9.65712981	9.62663661	9.73263175	9.60209716	9.37979273	9.03608151	9.41350449	9.05160603	NM_002027,NR_033698	12.61769809	0.056668189	-12.61769809	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha (EC 2.5.1.58)(EC 2.5.1.59)(CAAX farnesyltransferase subunit alpha)(Ras proteins prenyltransferase alpha)(FTase-alpha)(Type I protein geranyl-geranyltransferase subunit alpha)(GGTa
ENSG00000168653	206.61124806781237	O43920	NADH:ubiquinone oxidoreductase subunit S5	NDUFS5	4725	10.75233068	183.972611	1168	230.490814	2368	186.443207	1533	227.504456	1837	1766.659837	0.768280098	1.0482396	0.174569367	0.697017533	0.389349623	10.82048169	241.119232	1477	273.411774	1576	236.998444	1911	281.505897	2625	10.59607701	10.90668532	10.60978233	10.89403962	10.75823796	10.83765154	10.74275602	10.86624281	NM_001184979,NM_004552	0.396476722	0.171891579	0.396476722	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (NADH-ubiquinone oxidoreductase 15 kDa subunit)(Complex I-15 kDa)(CI-15 kDa) [Source:UniProtKB/Swiss-Prot;Acc:O43920]
ENSG00000168818	NaN		syntaxin 18	STX18	53407	8.545322445	12.336727	300	11.588833	456	12.193228	383	11.274047	347	420.1634689	0.10564496	1.249955971	0.174091669	0.064472926	1.848895348	8.8664575	13.447076	317	20.274781	449	15.047669	463	21.012261	746	8.58613852	8.65153826	8.57721595	8.6236116	8.59881894	8.91814732	8.68412941	8.94545438	NM_001346281,NM_001346282,NM_001346300,NM_016930,NR_144414	9.329767854	0.034420476	9.329767854	STX18	Syntaxin-18 (Cell growth-inhibiting gene 9 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9P2W9]
ENSG00000168906	816.2573445215803	P31153	methionine adenosyltransferase 2A	MAT2A	4144	12.20595083	113.034508	3789	100.348686	5443	119.179398	5158	103.007812	4379	3933.902734	3.98E-7	-1.502721445	0.108897908	6.83E-8	-5.395673957	11.61805941	73.18248	2377	90.694611	2770	78.584824	3360	96.506355	4766	12.06347587	12.08378012	12.11082095	12.10314543	11.6364893	11.7846217	11.69333637	11.83957199	NM_005911	27.73240246	0.021198719	-27.73240246	MAT2A	S-adenosylmethionine synthetase isoform type-2 (AdoMet synthetase 2)(EC 2.5.1.6)(Methionine adenosyltransferase 2)(Methionine adenosyltransferase II)(MAT-II) [Source:UniProtKB/Swiss-Prot;Acc:P31153]
ENSG00000168958	8.391752758648364	Q9GZY8-2	mitochondrial fission factor	MFF	56947	10.08166676	46.068532	950	32.933685	1061	51.349022	1402	33.563959	875	882.1118132	3.82216E-4	-1.592810493	0.174239961	1.16057E-4	-3.85430889	9.410633537	34.472383	658	30.241811	535	32.485185	834	27.255233	785	9.99556854	9.79803198	10.11197664	9.83799039	9.64833452	9.5048481	9.61645504	9.43295104	NM_001277061,NM_001277062,NM_001277063,NM_001277064,NM_001277065,NM_001277066,NM_001277067,NM_001277068,NM_020194,NR_102266	4.624802758	0.145094452	-4.624802758	MFF	Mitochondrial fission factor  [Source:UniProtKB/Swiss-Prot;Acc:Q9GZY8]
ENSG00000169020	1003.3863949604913	P56385	ATP synthase,H+ transporting,mitochondrial Fo complex subunit E	ATP5I	521	9.057813288	103.119781	420	99.825848	654	94.474433	495	105.415115	545	488.8660775	0.072543747	-1.197489968	0.127768359	0.041846967	-2.035038816	8.797006728	91.661685	360	104.7628	387	92.581371	480	107.248844	640	8.96206388	9.05056974	8.88580982	9.09951361	8.80097527	8.88340661	8.81046517	8.90499507	NM_007100,NR_033743	2.752316649	0.094758922	-2.752316649	ATP5I	ATP synthase subunit e, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P56385]
ENSG00000169045	6486.996355239618	P31943	heterogeneous nuclear ribonucleoprotein H1	HNRNPH1	3187	12.46657214	175.923447	4439	170.867157	6976	177.692531	5820	165.052302	5306	5687.796555	0.973116868	1.009813688	0.283619804	0.960380467	0.049676144	12.48070156	136.747391	3356	306.804504	7056	133.230637	4318	242.14962	9058	12.40948769	12.50659722	12.42306742	12.47691621	12.14473092	12.80856708	12.1255853	12.60433529	NM_001257293,NM_005520	0.310061813	0.045569688	0.310061813	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Source:UniProtKB/Swiss-Prot;Acc:P31943]
ENSG00000169100	8531.957030853104	P12236	solute carrier family 25 member 6	SLC25A6	293	11.35093423	150.191833	2485	101.998268	2732	144.642838	3091	95.4431	2003	2820.647336	0.466904337	1.159739569	0.241206893	0.375413006	0.886379605	11.56477048	207.067276	3320	130.305222	1965	197.612411	4171	123.317528	3006	11.50545973	11.29756816	11.47367287	11.23893774	11.72697201	11.29589402	11.68409167	11.25278423	NM_001636_chrX,NM_001636_chrY	1.636785846	0.130644	1.636785846	SLC25A6	ADP/ATP translocase 3 (Adenine nucleotide translocator 2)(ANT 3)(ADP,ATP carrier protein 3)(Solute carrier family 25 member 6)(ADP,ATP carrier protein, isoform T2) [Source:UniProtKB/Swiss-Prot;Acc:P12236]
ENSG00000170035	83.49619892015431	Q969T4	ubiquitin conjugating enzyme E2 E3	UBE2E3	10477	10.280061	59.475732	1049	51.558729	1443	58.544254	1320	51.823376	1119	1209.220962	0.528433369	-1.058000189	0.104792439	0.437630938	-0.776199946	10.19851109	53.968126	918	67.803674	1083	55.037291	1225	66.132038	1696	10.27978732	10.26234335	10.25822632	10.2495929	10.13352494	10.29708769	10.14399489	10.27253744	NM_001278554,NM_001278555,NM_006357,NM_182678	6.422162548	0.012698201	-6.422162548	UBE2E3	Ubiquitin-conjugating enzyme E2 E3 (EC 6.3.2.19)(Ubiquitin-protein ligase E3)(Ubiquitin carrier protein E3)(Ubiquitin-conjugating enzyme E2-23 kDa)(UbcH9)(UbcM2) [Source:UniProtKB/Swiss-Prot;Acc:Q969T4]
ENSG00000170889	2886.83874278455	P46781	ribosomal protein S9	RPS9	6203	11.98937081	493.358727	4131	278.463853	3759	474.353593	5133	283.750109	2941	3641.432223	0.153709271	-1.263875017	0.20534101	0.099901695	-1.645330393	11.65146937	372.622237	3007	349.033722	2497	400.556594	4029	327.236201	3820	12.09927798	11.72056163	12.06521202	11.71550929	11.78538011	11.65239354	11.79967494	11.60943639	NM_001013,NM_001321701,NM_001321702,NM_001321704,NM_001321705,NM_001321706,NR_135762,NR_135763	1.603358932	0.210745974	-1.603358932	RPS9	40S ribosomal protein S9  [Source:UniProtKB/Swiss-Prot;Acc:P46781]
ENSG00000172922	NaN		ribonuclease H2 subunit C	RNASEH2C	84153	7.803652194	5.418298	169	5.387337	271	5.977615	240	5.353667	211	387.6227861	5.7E-5	2.469771297	0.300904816	1.46E-5	4.334850699	9.108053254	9.432378	284	22.10778	626	11.3374	449	21.587038	988	8.0193328	8.11949481	8.09102782	8.11166719	8.39777223	9.12378792	8.55154401	9.10512435	NM_032193	28.5803571	0.045639775	28.5803571	RNASEH2C	Ribonuclease H2 subunit C (RNase H2 subunit C)(Ribonuclease HI subunit C)(Aicardi-Goutieres syndrome 3 protein)(AGS3)(RNase H1 small subunit) [Source:UniProtKB/Swiss-Prot;Acc:Q8TDP1]
ENSG00000173465	NaN		Sjogren syndrome/scleroderma autoantigen 1	SSSCA1	10534	7.209951222	9.651067	95	14.684945	223	11.687431	149	10.640086	133	205.6715341	0.011492495	1.774475616	0.295740014	0.00514674	2.797703082	8.040519802	19.704231	188	33.722065	302	14.948064	188	30.017004	415	7.19563403	7.59212542	7.33952486	7.37182423	7.69882618	8.13722172	7.47351974	7.9955647	NM_001303024,NM_006396	5.067710431	0.163894246	5.067710431	SSSCA1	Sjoegren syndrome/scleroderma autoantigen 1 (Autoantigen p27) [Source:UniProtKB/Swiss-Prot;Acc:O60232]
ENSG00000173660	471.7784023564401	P07919	ubiquinol-cytochrome c reductase hinge protein	UQCRH	7388	10.18719856	137.544841	976	122.414558	1408	135.237577	1237	112.279829	1015	1356.67739	6.23E-7	1.326372885	0.076757801	1.1E-7	5.3087297	10.59570397	189.641907	1308	209.350042	1349	197.383702	1793	192.072645	1989	10.28366026	10.30620735	10.26875585	10.23382616	10.49874321	10.54966352	10.53307669	10.47270438	NM_001297565,NM_001297566,NM_006004	13.44631057	0.030380483	13.44631057	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial Precursor (Ubiquinol-cytochrome c reductase complex 11 kDa protein)(Cytochrome c1 non-heme 11 kDa protein)(Mitochondrial hinge protein)(Complex III subunit VIII)(Complex III subunit 6) [Source:UniProtKB/Sw
ENSG00000174231	180.02323598165987	Q6P2Q9	pre-mRNA processing factor 8	PRPF8	10594	12.60618382	61.791073	5026	56.725227	7467	61.72065	6483	56.272655	5805	7281.082637	3.7E-6	1.335541772	0.084350646	7.47E-7	4.948688822	13.02360227	84.292015	6642	99.825333	7399	86.599991	8984	99.217812	11889	12.67224988	12.7192376	12.67189978	12.70890109	12.87484819	12.9930698	12.89754615	12.99057167	NM_006445	16.9610268	0.024610447	16.9610268	PRPF8	Pre-mRNA-processing-splicing factor 8 (Splicing factor Prp8)(PRP8 homolog)(220 kDa U5 snRNP-specific protein)(p220) [Source:UniProtKB/Swiss-Prot;Acc:Q6P2Q9]
ENSG00000175550	302.4876853409522	Q14919	DR1 associated protein 1	DRAP1	10589	10.45465768	81.610626	915	119.112656	2160	74.685394	1081	104.988045	1492	1528.453023	0.504208936	1.178115235	0.288395267	0.412222943	0.819988009	10.69135748	104.147514	1131	176.584808	1804	95.978683	1372	157.845764	2606	10.29179254	10.73249564	10.22090191	10.61804588	10.43348709	10.86421032	10.36484653	10.76628745	NM_006442	0.954313031	0.248031613	0.954313031	DRAP1	Dr1-associated corepressor (Dr1-associated protein 1)(Negative co-factor 2-alpha)(NC2-alpha) [Source:UniProtKB/Swiss-Prot;Acc:Q14919]
ENSG00000176946	NaN		THAP domain containing 4	THAP4	51078	9.479930272	23.647429	588	20.46833	823	23.350063	750	21.251123	670	703.0639828	0.835000812	-1.032056982	0.160936868	0.777284042	-0.282860152	9.434740223	21.982374	530	30.848263	699	19.851219	629	28.058586	1027	9.46392024	9.46136407	9.45406905	9.49003574	9.34387851	9.60212911	9.25889228	9.52266052	NM_001164356,NM_015963	2.88000081	0.015690985	-2.88000081	THAP4	THAP domain-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q8WY91]
ENSG00000177700	NaN		RNA polymerase II subunit L	POLR2L	5441	10.76391169	136.912399	1338	139.431946	2204	145.18512	1832	126.964371	1573	1830.362403	0.622507507	1.105212714	0.233433274	0.536399427	0.618266885	10.90830414	130.782242	1238	233.318832	2077	128.100784	1596	220.931656	3179	10.72387311	10.85982888	10.77382369	10.77610074	10.62658803	11.09611765	10.60864211	11.05000214	NM_021128	2.561904951	0.056361361	2.561904951	POLR2L	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5)(DNA-directed RNA polymerase III subunit L)(RPB10)(DNA-directed RNA polymerase II 7.6 kDa polypeptide)(RPB7.6) [Source:UniProtKB/Swiss-Prot;Acc:P62875
ENSG00000177963	255.52996244279666	Q9NPQ8,Q9NPQ8-4	RIC8 guanine nucleotide exchange factor A	RIC8A	60626	10.41624865	23.446051	986	31.548266	2151	22.635834	1228	21.773716	1160	1616.366281	0.138272494	1.36545862	0.263472804	0.088078068	1.705624214	10.86592851	29.725728	1212	53.282482	2039	30.194794	1617	47.656002	2956	10.38613474	10.75894218	10.35729447	10.43731788	10.52378818	11.0041138	10.53420902	10.90846207	NM_001286134,NM_021932	2.422154614	0.185652831	2.422154614	RIC8A	Synembryn-A (Protein Ric-8A) [Source:UniProtKB/Swiss-Prot;Acc:Q9NPQ8]
ENSG00000178188	NaN		SH2B adaptor protein 1	SH2B1	25970	9.138548876	16.198399	626	7.601554	469	14.607875	738	6.454499	367	422.6825473	3.74744E-4	-1.99991829	0.259094714	1.13682E-4	-3.859364956	8.138306935	4.70853	230	7.895856	262	6.25139	300	6.346222	380	9.20041199	8.64439377	9.1178025	8.63944221	8.31017622	8.43486132	8.3017292	8.35057969	NM_001145795,NM_001145796,NM_001145797,NM_001145812,NM_001308293,NM_001308294,NM_015503	3.328540555	0.300504658	-3.328540555	SH2B1	SH2B adapter protein 1 (SH2 domain-containing protein 1B)(Pro-rich, PH and SH2 domain-containing signaling mediator)(PSM) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRF2]
ENSG00000178878	NaN		apolipoprotein L domain containing 1	APOLD1	81575	6.419131174	1.619879	86	0.857504	74	1.57607	108	0.989777	67	69.69681933	0.142252573	-1.587848614	0.394744705	0.091049853	-1.689885546	5.750012221	1.227443	63	0.437956	22	1.32618	90	0.617404	49	6.40047951	6.01354914	6.37962011	6.12004327	6.11890465	5.43974423	6.18281827	5.62158427	NM_001130415,NM_030817	3.488324632	0.19181671	-3.488324632	APOLD1	Apolipoprotein L domain-containing protein 1 (Vascular early response gene protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96LR9]
ENSG00000178982	844.7998509456636	Q9UBQ5	eukaryotic translation initiation factor 3 subunit K	EIF3K	27335	10.11867563	87.235763	860	85.050478	1353	86.587334	1106	87.87967	1101	1419.070074	6.47E-8	1.552325023	0.110669746	9.89E-9	5.732647635	10.75350487	143.123085	1371	178.413243	1600	148.431771	1869	162.668561	2360	10.19932117	10.29225571	10.19646522	10.31990381	10.55828738	10.71981638	10.58811111	10.64090011	NM_001300992,NM_001308393,NM_013234	9.999844974	0.063483908	9.999844974	EIF3K	Eukaryotic translation initiation factor 3 subunit K (eIF3k)(Eukaryotic translation initiation factor 3 subunit 12)(eIF-3 p25)(eIF-3 p28)(Muscle-specific gene M9 protein)(PLAC-24) [Source:UniProtKB/Swiss-Prot;Acc:Q9UBQ5]
ENSG00000179010	53.39225670328874	Q9Y605	Morf4 family associated protein 1	MRFAP1	93621	11.83372284	119.361135	2899	111.900719	4406	121.198457	3801	110.62851	3414	3300.449351	0.01560932	-1.236951873	0.114233605	0.007239288	-2.685631503	11.52688662	96.89547	2284	121.916405	2703	97.560143	3020	122.365692	4386	11.73649538	11.80536942	11.75028323	11.79169381	11.50238239	11.66624833	11.50518165	11.67214656	NM_001272053,NM_001272054,NM_033296	9.352274171	0.032808728	-9.352274171	MRFAP1	MORF4 family-associated protein 1 (Protein PGR1)(Protein associated with MRG of 14 kDa) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y605]
ENSG00000182087	NaN		transmembrane protein 259	TMEM259	91304	10.35889598	38.951336	1176	28.174482	1369	38.455589	1500	29.731371	1138	1391.014375	0.298738747	1.118454234	0.131197665	0.218317454	1.231014465	10.5204281	48.088142	1405	41.873329	1144	46.783288	1788	39.525273	1749	10.45822735	10.30073208	10.44829147	10.34597868	10.57764112	10.42464268	10.54749413	10.38007144	NM_001033026,NM_033420	2.088386813	0.077347797	2.088386813	C19orf6	Membralin  [Source:UniProtKB/Swiss-Prot;Acc:Q4ZIN3]
ENSG00000182117	972.8504206468974	Q9NPE3	NOP10 ribonucleoprotein	NOP10	55505	9.503686936	85.826332	512	100.760246	973	80.842392	623	104.070389	788	914.8629409	0.004403126	1.520285881	0.193198668	0.001759469	3.128089056	10.10825749	151.67746	877	186.896744	1016	139.396942	1061	191.057297	1679	9.4998403	9.74727421	9.45327221	9.77133017	9.91471803	10.06883849	9.8410477	10.09156895	NM_018648	3.672077728	0.164639912	3.672077728	NOLA3	H/ACA ribonucleoprotein complex subunit 3 (Nucleolar protein family A member 3)(snoRNP protein NOP10) [Source:UniProtKB/Swiss-Prot;Acc:Q9NPE3]
ENSG00000182196	28.60335769081933	Q66PJ3	ADP ribosylation factor like GTPase 6 interacting protein 4	ARL6IP4	51329	10.00742256	37.523359	705	55.522803	1482	58.374233	1070	37.733777	900	1063.635812	0.711002288	1.065638692	0.19177337	0.632462047	0.478264378	10.10064874	64.492545	1112	61.639975	1000	42.804516	988	50.060723	1392	9.86551036	10.20651918	9.9993417	9.98430004	10.21722429	10.14933561	9.8832269	10.02394191	NM_001002251,NM_001002252,NM_001278378,NM_001278379,NM_001278380,NM_016638,NM_018694,NR_103512	0.658059497	0.141668315	0.658059497	ARL6IP4	ADP-ribosylation factor-like protein 6-interacting protein 4 (ARL-6-interacting protein 4)(Aip-4)(SR-15)(SRp25)(SR-25)(HSP-975)(HSVI-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:Q66PJ3]
ENSG00000182512	118.87356147649362	Q86SX6	glutaredoxin 5	GLRX5	51218	8.583789443	24.535952	321	21.476465	454	24.218489	409	20.505056	340	561.4434655	1.91E-5	1.926770405	0.206136388	4.43E-6	4.590090473	9.529819063	38.973095	493	64.1558	764	39.49551	658	62.359989	1200	8.79678048	8.80225499	8.78637693	8.76315063	9.11809299	9.53110779	9.12915954	9.50815396	NM_016417	54.69585835	0.017296184	54.69585835	GLRX5	Glutaredoxin-related protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q86SX6]
ENSG00000182944	NaN		EWS RNA binding protein 1	EWSR1	2130	11.34649406	60.210771	1732	77.180268	3661	60.801581	2273	77.274139	2775	2757.20161	0.56680291	1.117606617	0.22596009	0.477756819	0.709915046	11.50702093	73.561575	2093	109.535826	2931	71.710159	2689	107.393932	4494	11.1898369	11.53665362	11.20356097	11.50366468	11.31379575	11.62960129	11.29259142	11.58544079	NM_001163285,NM_001163286,NM_001163287,NM_005243,NM_013986	0.856972207	0.187318642	0.856972207	EWSR1	RNA-binding protein EWS (EWS oncogene)(Ewing sarcoma breakpoint region 1 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q01844]
ENSG00000184752	70.83489884780514	Q9UI09	NADH:ubiquinone oxidoreductase subunit A12	NDUFA12	55967	9.191064209	59.145432	385	75.686298	786	65.755427	542	76.787437	628	1027.086063	8.2E-10	2.513434448	0.205468631	9.71E-11	6.471353092	10.52127663	170.354141	1063	246.329299	1447	174.600668	1431	234.580472	2226	9.31485842	9.60159285	9.3787687	9.61375787	10.11093663	10.41674666	10.13013985	10.37404953	NM_001258338,NM_018838	8.698030879	0.152932594	8.698030879	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (NADH-ubiquinone oxidoreductase subunit B17.2)(Complex I-B17.2)(CI-B17.2)(CIB17.2)(13 kDa differentiation-associated protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9UI09]
ENSG00000185164	166.64188422896854	Q5JPE7-2	NODAL modulator 2	NOMO2	283820	10.63795811	22.785004	1081	28.117254	2158	23.366864	1429	28.361011	1707	2046.034875	0.007764022	1.567826968	0.220979559	0.003326181	2.935865878	11.28690284	54.353834	2482	38.792295	1673	57.534091	3431	40.191586	2808	10.60854941	10.89685071	10.62755221	10.90104641	11.28209873	10.95894009	11.32570109	10.99394137	NM_001004060,NM_173614	3.996681907	0.162370873	3.996681907	NOMO2	Nodal modulator 2 Precursor (pM5 protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q5JPE7]
ENSG00000185608	NaN		mitochondrial ribosomal protein L40	MRPL40	64976	8.357164553	18.08422	257	17.618613	433	14.639391	267	17.861853	345	320.707399	0.792613329	-1.045915584	0.184194943	0.725124116	-0.351618864	8.292334859	16.093846	234	22.562693	296	21.293333	343	20.4312	439	8.29456565	8.44813376	8.11959142	8.45834936	8.1858484	8.4030449	8.27235771	8.33329738	NM_001318151,NM_001318152,NM_003776	0.407429433	0.159118828	-0.407429433	MRPL40	39S ribosomal protein L40, mitochondrial Precursor (L40mt)(MRP-40)(Nuclear localization signal-containing protein deleted in velocardiofacial syndrome)(Up-regulated in metastasis) [Source:UniProtKB/Swiss-Prot;Acc:Q9NQ50]
ENSG00000185624	6398.367410555088	P07237	prolyl 4-hydroxylase subunit beta	P4HB	5034	13.51283041	247.250519	7107	372.849091	17344	246.993149	9168	366.618835	13364	13022.16666	0.533368627	1.228141667	0.385898475	0.442322538	0.768277166	13.80932647	635.307129	17691	268.031586	7021	616.881653	22615	271.095154	11480	13.28728394	13.75512912	13.28700103	13.7363057	14.04421319	13.26806895	14.01630413	13.27970741	NM_000918	1.119402698	0.264869882	1.119402698	P4HB	Protein disulfide-isomerase Precursor (PDI)(EC 5.3.4.1)(Prolyl 4-hydroxylase subunit beta)(Cellular thyroid hormone-binding protein)(p55) [Source:UniProtKB/Swiss-Prot;Acc:P07237]
ENSG00000185721	257.9826514756705	Q9Y295	developmentally regulated GTP binding protein 1	DRG1	4733	8.933862994	21.082403	341	26.126312	684	21.24021	444	23.982014	492	582.1913131	0.03169393	1.380388291	0.193520505	0.016250995	2.403229266	9.399436465	31.599947	495	43.079071	635	32.490849	670	43.886513	1046	8.89068902	9.18390728	8.89750492	9.10796083	9.16375132	9.403436	9.18655969	9.42320898	NM_004147	3.131099546	0.148693283	3.131099546	DRG1	Developmentally-regulated GTP-binding protein 1 (DRG-1)(Neural precursor cell expressed developmentally down-regulated protein 3)(NEDD-3) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y295]
ENSG00000186063	22.62523077854822	Q96BJ3	axin interactor,dorsalization associated	AIDA	64853	11.40855652	60.195866	2018	61.537678	3338	61.593761	2666	65.742981	2795	2182.255925	5.54E-7	-1.650870826	0.135639577	9.71E-8	-5.33197799	10.68482275	38.871742	1263	45.368977	1386	41.768776	1786	51.427639	2540	11.17134843	11.31669148	11.19197884	11.37233076	10.74538421	10.84306994	10.80215532	10.94953752	NM_022831	7.454181348	0.09709098	-7.454181348	AIDA	Axin interactor, dorsalization associated protein (Axin interaction partner and dorsalization antagonist) [Source:UniProtKB/Swiss-Prot;Acc:Q96BJ3]
ENSG00000186184	117.26495504413766	Q9Y2S0	RNA polymerase I subunit D	POLR1D	51082	10.27478496	77.59862	1249	48.485056	1177	76.000807	1593	45.490172	857	1104.568688	0.176709127	-1.276728609	0.2252171	0.117596313	-1.564942839	9.922269371	76.161048	967	62.996145	697	73.658897	1230	64.281764	1131	10.37200564	10.0248435	10.36159148	9.95975772	10.1124625	9.86258767	10.08232578	9.86798961	NM_001206559,NM_015972,NM_152705	1.617900863	0.217884542	-1.617900863	POLR1D	DNA-directed RNA polymerases I and III subunit RPAC2 (RNA polymerases I and III subunit AC2)(DNA-directed RNA polymerase I subunit D)(DNA-directed RNA polymerase I 16 kDa polypeptide)(RPA16)(RPC16)(hRPA19)(AC19) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2S0]
