ID	Gene_Symbol	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000177885	GRB2	187.9603652582619	P62993	growth factor receptor bound protein 2	GRB2	2885	10.29495298	24.715652	911	27.222542	1623	24.964283	1188	27.609358	1290	1334.630827	0.605021365	1.12488381	0.261839996	0.51672889	0.648395948	10.46451755	20.239761	723	43.117168	1447	31.482235	1479	44.160477	2396	10.20814416	10.40950107	10.21678974	10.41790042	9.98994957	10.59601482	10.35021535	10.62040913	NM_002086,NM_203506	1.45816145	0.116286554	1.45816145
ENSG00000178999	AURKB	18.028392419532487	Q96GD4	aurora kinase B	AURKB	9212	6.807886442	6.540369	83	6.745988	141	5.14489	85	8.404073	134	437.007786	6.27E-9	6.802265405	0.450394362	8.18E-10	6.141318654	9.573598531	25.801808	323	86.100412	997	24.770564	414	82.022519	1504	7.39649726	7.51943563	7.24989634	7.65343676	8.40624154	9.49844562	8.38241186	9.43336087	NM_001256834,NM_001284526,NM_001313950,NM_001313951,NM_001313952,NM_001313953,NM_001313954,NM_001313955,NM_004217,NR_132730,NR_132731	16.05558481	0.172258571	16.05558481
ENSG00000179295	PTPN11	181.97356175760711	Q06124,Q06124-2	non-receptor type 11,protein tyrosine phosphatase	PTPN11	5781	11.18593638	30.799232	1983	30.393337	3309	27.178549	2347	21.926842	1709	3542.518728	1.12498E-4	2.04117284	0.246981717	3.07E-5	4.167913171	12.21532814	40.5529	2557	74.562539	4581	64.575331	5504	77.612438	7709	11.42310663	11.5650386	11.35380146	11.22744177	11.60012639	12.1395744	12.02978968	12.1796584	NM_001330437,NM_002834,NM_080601	7.312612412	0.140769359	7.312612412
ENSG00000180370	PAK2	1410.573328308495	Q13177	p21 (RAC1) activated kinase 2	PAK2	5062	11.32554714	28.67238	1963	28.870459	3199	28.850166	2550	28.895185	2509	3070.388349	0.001809288	1.392678398	0.14017567	6.51959E-4	3.409023443	11.8034639	40.796936	2706	53.886116	3362	41.024174	3582	53.12273	5357	11.36108194	11.48349378	11.36638538	11.48051887	11.59588488	11.80883693	11.59984957	11.79903635	NM_002577	6.994258752	0.068329866	6.994258752
ENSG00000182492	BGN	NaN		biglycan	BGN	633	11.88093114	102.911194	2814	113.39344	5017	101.385506	3580	105.56488	3660	1888.916431	2.63E-153	-603.3339451	0.346572275	1.7E-156	-26.65190959	2.65782844	0.288507	8	0.073196	2	0.332345	12	0.099218	4	10.82651449	11.08147402	10.81186077	10.99981602	7.10972577	7.01833752	7.11089048	6.99693186	NM_001711	69.73022738	0.132268358	-69.73022738
ENSG00000182541	LIMK2	83.07196181555639	P53671-3	LIM domain kinase 2	LIMK2	3985	9.903274726	19.321795	817	18.381856	1145	18.631409	983	17.384303	854	554.7955688	4.87E-23	-6.294305063	0.260022352	1.84E-24	-10.20699598	7.247872476	2.718557	103	4.486412	157	2.193557	107	4.874422	278	9.46967349	9.46862521	9.40335883	9.41680516	7.76645969	8.06550382	7.62149722	8.13127136	NM_001031801,NM_005569,NM_016733	76.86971486	0.034544193	-76.86971486
ENSG00000182866	LCK	6.69872677195853	P06239				NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN
ENSG00000183496	MEX3B	NaN		mex-3 RNA binding family member B	MEX3B	84206	7.470155196	3.078038	122	3.398556	217	3.491513	178	3.803913	190	94.80902033	2.04E-37	-14.70254286	0.296200319	3.64E-39	-13.09247	3.621167539	0.253011	10	0.399093	15	0.156245	8	0.286428	17	6.65614104	6.88127088	6.77308606	6.98038225	4.92738677	5.12127165	4.72995804	4.93022487	NM_032246	27.56372238	0.139639618	-27.56372238
ENSG00000184557	SOCS3	NaN		suppressor of cytokine signaling 3	SOCS3	9021	6.762249752	3.817557	117	1.898605	94	3.447251	136	1.986125	77	331.1027228	1.14E-17	5.110702929	0.264710715	6.06E-19	8.890919791	9.112837984	19.679764	582	12.989695	362	18.602856	725	13.955874	628	7.53807849	7.15790304	7.46117533	7.1860285	8.87651932	8.45848269	8.82349266	8.52680467	NM_003955	12.23587823	0.192106213	12.23587823
ENSG00000185338	SOCS1	NaN		suppressor of cytokine signaling 1	SOCS1	8651	3.562904901	0.706592	10	0.35031	8	0.839977	15	0.727583	13	21.19397077	0.00165557	2.593482484	0.40018035	5.91074E-4	3.435677505	4.934045405	2.387057	32	2.274248	29	1.1748	21	2.127294	43	4.03772343	3.79975709	4.10572336	4.11406271	4.7088943	4.65759669	4.25560644	4.60628129	NM_003745	9.323090658	0.147069309	9.323090658
ENSG00000185591	SP1	48.24358190391311	P08047	Sp1 transcription factor	SP1	6667	10.72435951	25.380796	2167	9.792864	1330	10.169746	1122	16.574643	1781	1389.37461	0.237781109	-1.556273729	0.461556317	0.166822068	-1.382487493	10.08604361	17.812811	1474	7.194181	560	5.276534	566	15.995415	1976	10.95819337	10.21717946	10.14571625	10.68306717	10.56652875	9.78890497	9.57564539	10.42834918	NM_001251825,NM_003109,NM_138473	1.650041805	0.38684832	-1.650041805
ENSG00000185950	IRS2	3.2823575292642992	Q9Y4H2	insulin receptor substrate 2	IRS2	8660	10.71689957	12.75147	995	20.226179	2554	12.117606	1221	20.169178	1996	1340.13265	0.010214049	-1.688046751	0.265981128	0.004513031	-2.839881411	9.961698343	12.307345	931	10.564574	752	11.81238	1176	11.378661	1308	10.26690899	10.80128536	10.22460437	10.79460548	10.17817866	10.02709852	10.14324759	10.08837843	NM_003749	2.365285599	0.319285429	-2.365285599
ENSG00000186153	WWOX	NaN		WW domain containing oxidoreductase	WWOX	51741	6.035064828	2.201922	54	3.240806	89	2.244345	77	1.287697	44	57.67175171	0.137985285	-1.327587023	0.239484385	0.08781694	-1.707027505	5.637173181	1.65592	38	4.406707	51	1.614324	51	3.576935	66	5.93113944	6.05529656	6.0081959	5.7100407	5.65176789	5.87959298	5.66249881	5.72020969	NM_001291997,NM_016373,NM_130791,NR_120435,NR_120436	2.602239439	0.15290355	-2.602239439
ENSG00000186318	BACE1	NaN		beta-secretase 1	BACE1	23621	10.76045877	21.024826	1371	19.446533	2052	22.286773	1853	19.610973	1623	1311.389099	6.17E-24	-1.954466121	0.092859649	2.21E-25	-10.41113752	9.794565761	11.763684	737	13.633762	810	11.040696	919	12.859738	1236	10.53492813	10.59235852	10.57641093	10.59663868	9.9773937	10.07567667	9.93367302	10.03131088	NM_001207048,NM_001207049,NM_012104,NM_138971,NM_138972,NM_138973	34.31235971	0.028150002	-34.31235971
ENSG00000186716	BCR	NaN		BCR,RhoGEF and GTPase activating protein	BCR	613	10.00815408	11.897995	919	9.372453	1172	10.623281	1060	9.370637	918	868.4660313	5.81E-5	-1.456646723	0.125309372	1.49E-5	-4.330490358	9.465827686	9.316349	696	7.533249	531	8.622669	850	7.52058	856	9.96672937	9.88221797	9.86809423	9.87788721	9.69220907	9.49271351	9.62867217	9.49268649	NM_004327,NM_021574	11.86325175	0.045714818	-11.86325175
ENSG00000186868	MAPT	NaN		microtubule associated protein tau	MAPT	4137	6.139627131	0.837028	63	0.697131	86	0.759247	74	0.586159	57	42.24856076	2.72E-16	-5.064277129	0.27472219	1.61E-17	-8.518992782	3.806676526	0.183262	14	0.13904	10	0.181084	18	0.139954	16	5.72226194	5.70391848	5.64773883	5.55890489	4.66456332	4.52147547	4.64260227	4.49505556	NM_001123066,NM_001123067,NM_001203251,NM_001203252,NM_005910,NM_016834,NM_016835,NM_016841	31.78368829	0.073400877	-31.78368829
ENSG00000188313	PLSCR1	NaN		phospholipid scramblase 1	PLSCR1	5359	9.612939398	34.59539	853	15.048248	601	36.239948	1154	14.639217	458	724.9019327	0.56878036	-1.174242715	0.328037481	0.479930008	-0.706415141	9.381035397	28.32275	677	19.804665	445	29.16489	917	20.000673	727	9.78327808	9.20533229	9.82423094	9.18076219	9.54934704	9.22648033	9.57313317	9.23685834	NM_021105	0.656708774	0.353130657	-0.656708774
ENSG00000189091	SF3B3	708.2486802710447	Q15393	splicing factor 3b subunit 3	SF3B3	23450	11.41251072	18.411066	1996	20.121727	3530	18.825788	2635	19.805527	2722	2954.255161	0.327149653	1.16753509	0.191670633	0.243660956	1.165884973	11.63600012	21.322653	2239	31.704058	3132	21.402409	2959	31.864	5088	11.35227375	11.54639934	11.37090342	11.52875009	11.41441333	11.72702225	11.41687593	11.73412351	NM_012426	2.187976359	0.102144339	2.187976359
ENSG00000196230	TUBB	169383.9079721667	P07437	tubulin beta class I	TUBB	203068	13.39160671	318.872484	9195	462.165053	21700	318.651996	11965	53.727539	1790	14357.31089	0.408409667	1.671915066	0.744134171	0.319025633	0.996462182	14.13313557	699.25057	19555	1226.119632	32115	138.341134	4604	236.543912	9024	13.42665476	13.8921829	13.43386321	12.18201844	14.07600163	14.58847596	12.63741629	13.00808277	NM_001293212,NM_001293213,NM_001293214,NM_001293215,NM_001293216,NM_178014,NR_120608	1.01005026	0.734150457	1.01005026
ENSG00000196352	CD55	NaN		CD55 molecule (Cromer blood group)	CD55	1604	8.827747945	13.80751	424	10.70272	533	13.792624	497	8.403093	347	1831.789303	1.11E-72	7.063766916	0.153933834	5.48E-75	18.32240295	11.64799843	108.057788	3121	83.812395	2376	102.448142	3969	85.567009	3866	9.62231571	9.54546282	9.55541435	9.42115877	11.29082979	11.05433626	11.25633557	11.06378184	NM_000574,NM_001114752,NM_001300902,NM_001300903,NM_001300904,NR_125349	33.62421267	0.083875584	33.62421267
ENSG00000196396	PTPN1	560.9291721775753	P18031	non-receptor type 1,protein tyrosine phosphatase	PTPN1	5770	10.8374244	30.838069	1222	39.497825	2533	32.596249	1641	38.518724	1938	2469.963569	0.005494593	1.699658194	0.250529781	0.002254317	3.054505701	11.60278482	54.128008	2072	90.795414	3280	52.816614	2677	86.39107	5056	10.83319601	11.13810188	10.862154	11.11454976	11.22140523	11.64407416	11.20468363	11.6057875	NM_001278618,NM_002827	4.736164473	0.161599206	4.736164473
ENSG00000196405	EVL	NaN		Enah/Vasp-like	EVL	51466	8.855591518	17.374544	400	12.964459	545	16.724949	487	12.302487	405	338.7112102	4.64E-25	-2.158856067	0.10413587	1.54E-26	-10.66171586	7.74274926	7.088051	179	7.575123	180	7.085725	235	7.979585	305	8.67781961	8.65163551	8.62644512	8.60034964	7.97648286	8.00211513	7.9729007	8.03989987	NM_001330221,NM_016337	33.46192666	0.033256969	-33.46192666
ENSG00000196498	NCOR2	NaN		nuclear receptor corepressor 2	NCOR2	9612	11.96737323	29.750752	2912	35.134677	5594	27.132699	3429	32.761505	4078	3203.600378	6.72E-5	-1.666871068	0.171597172	1.74E-5	-4.295773111	11.23049656	23.858666	2277	21.933814	1942	22.408431	2814	20.101105	2913	11.70729275	11.98071485	11.62834114	11.9139559	11.46535265	11.35995243	11.4132841	11.30437281	NM_001077261,NM_001206654,NM_006312	4.417490599	0.166808882	-4.417490599
ENSG00000196504	PRPF40A	120.04675100655771	O75400,O75400-3	pre-mRNA processing factor 40 homolog A	PRPF40A	55660	11.39954734	22.950405	1927	25.386896	3449	23.993595	2601	26.318974	2802	2915.5465	0.390579751	1.158469146	0.205581549	0.301936641	1.032289238	11.61175728	25.944794	2110	40.618259	3107	27.416323	2935	41.025795	5073	11.31444021	11.51784046	11.35113543	11.54506908	11.35622463	11.71159423	11.40115332	11.72312025	NM_017892	1.826130001	0.116207466	1.826130001
ENSG00000196591	HDAC2	294.65620154875535	Q92769	histone deacetylase 2	HDAC2	3066	10.8705484	17.077937	1268	21.441268	2574	18.063638	1730	20.559337	1934	2214.299117	0.058633039	1.365320919	0.210403656	0.032750029	2.135134459	11.31987523	24.674529	1772	36.613109	2474	26.017468	2462	37.486626	4094	10.79964885	11.10119135	10.8429282	11.06158105	11.03855618	11.35103343	11.08352183	11.37426524	NM_001527,NR_033441,NR_073443	2.954822339	0.152065599	2.954822339
ENSG00000196754	S100A2	1535.8618363731357	P29034	S100 calcium binding protein A2	S100A2	6273	12.0185949	337.542114	3621	269.819824	4684	332.599518	4607	259.562775	3531	2262.998183	9.57E-134	-11.0038794	0.139037736	1.08E-136	-24.88490115	8.557889924	26.825645	279	36.554947	358	27.422523	376	36.133339	571	11.51395308	11.4334506	11.50010964	11.39102888	9.38994054	9.56179399	9.40208909	9.55370322	NM_005978	59.99797506	0.057680363	-59.99797506
ENSG00000196961	AP2A1	466.6827921881271	O95782-2	adaptor related protein complex 2 alpha 1 subunit	AP2A1	160	10.82305528	40.858051	1565	33.4277	2071	38.043015	1917	33.367825	1620	1925.239853	0.055947113	1.125389638	0.079018327	0.031023365	2.156772889	10.99355512	49.674419	1878	46.835144	1634	48.226585	2355	46.42635	2618	10.89504359	10.84493585	10.85085561	10.83971721	11.01794368	10.921852	10.97507343	10.91691861	NM_014203,NM_130787	6.726162001	0.025348756	6.726162001
ENSG00000197043	ANXA6	1219.283504837652	P08133	annexin A6	ANXA6	309	9.952022598	20.365362	680	25.086945	1355	20.313171	876	24.864693	1052	2348.033595	3.15E-17	3.740244614	0.2169094	1.73E-18	8.773859635	11.85547615	122.803125	3947	81.326759	2473	109.004792	4613	88.602378	4326	10.25438899	10.51456117	10.25281587	10.50409873	11.71193566	11.30040006	11.59762414	11.37562362	NM_001155,NM_001193544	12.88663956	0.147707519	12.88663956
ENSG00000197122	SRC	15.571021849348522	P12931	SRC proto-oncogene,non-receptor tyrosine kinase	SRC	6714	10.07945704	16.802236	758	20.209594	1493	16.504499	963	19.465318	1117	815.7523548	6.32006E-4	-1.969539699	0.263099583	2.01853E-4	-3.716685851	9.102042663	13.816153	605	8.041896	332	13.494606	778	8.36765	555	9.73437385	10.03812873	9.72083803	9.99156404	9.50763235	9.05630157	9.48725203	9.08254957	NM_005417,NM_198291	5.852227531	0.167015785	-5.852227531
ENSG00000197249	SERPINA1	NaN		serpin family A member 1	SERPINA1	5265	8.23974875	5.985712	215	6.848939	404	5.978227	277	6.739315	312	1250.16277	1.64E-11	7.270069896	0.404800929	1.55E-12	7.070065873	11.10200459	81.21685	2850	29.9841	978	77.499878	3623	27.689187	1502	8.81858913	9.01504886	8.81620553	9.00236769	10.99438374	9.99570573	10.95844878	9.95283441	NM_000295,NM_001002235,NM_001002236,NM_001127700,NM_001127701,NM_001127702,NM_001127703,NM_001127704,NM_001127705,NM_001127706,NM_001127707	25.88426978	0.110578968	25.88426978
ENSG00000197321	SVIL	14.237905611805434	O95425,O95425-2	supervillin	SVIL	6840	11.40255961	35.165043	3060	16.122904	1994	35.146333	3966	13.525666	1547	2204.189853	0.070894287	-1.591248888	0.32750176	0.040729069	-2.046277569	10.73236145	21.573979	1705	14.691514	1220	19.489771	2204	16.394627	1915	11.53628589	10.86058031	11.54042235	10.84869617	10.98048572	10.72729114	10.96426219	10.70612126	NM_001323599,NM_001323600,NM_003174,NM_021738	1.697662744	0.394776973	-1.697662744
ENSG00000197323	TRIM33	34.249666357800585	Q9UPN9-2	tripartite motif containing 33	TRIM33	51592	10.00165951	9.073052	843	7.886026	1187	8.993154	1079	8.129578	957	1178.057335	5.17E-7	1.299423776	0.070692949	9.03E-8	5.3452574	10.3782256	12.700079	1143	12.515102	1060	12.981621	1537	13.543298	1850	10.07658008	10.07895423	10.06980257	10.0988976	10.30129323	10.26024313	10.3189487	10.32928844	NM_015906,NM_033020	30.10398443	0.012508845	30.10398443
ENSG00000197386	HTT	1.9732336818458427	P42858	huntingtin	HTT	3064	9.482215219	3.359167	505	3.810342	927	3.901624	757	3.55623	678	714.3871278	0.973281157	-1.004238385	0.12839125	0.962094922	-0.047524854	9.478907435	4.466777	651	4.541286	622	4.230947	811	3.88789	861	9.34826983	9.5741537	9.47305736	9.51119516	9.52794262	9.51279795	9.48019408	9.38484523	NM_002111	0.034742057	0.095209792	-0.034742057
ENSG00000197467	COL13A1	NaN		collagen type XIII alpha 1 chain	COL13A1	1305	3.06654975	0.1396	5	0.286824	17	0.043414	2	0.22103	10	304.7667741	2.66E-44	70.98401869	0.43122295	3.86E-46	14.26042456	9.231595307	11.792178	400	21.12564	647	12.721234	541	18.678987	929	5.40226199	5.61880403	5.21570547	5.53804622	8.15579664	8.67591491	8.18360183	8.55843161	NM_001130103,NM_001320951,NM_080798,NM_080800,NM_080801,NM_080802,NM_080805	34.966029	0.17631529	34.966029
ENSG00000197694	SPTAN1	783.4458527217188	Q13813,Q13813-2,Q13813-3	non-erythrocytic 1,spectrin alpha	SPTAN1	6709	12.38519882	47.652957	4169	48.641564	6892	45.184627	5110	46.369783	5144	4916.918138	0.031111295	-1.193049442	0.105609613	0.015896852	-2.411275118	12.13066625	43.966071	3729	49.319603	3938	43.727752	4885	47.86742	6183	12.28210788	12.4240798	12.23800454	12.37768814	12.15378334	12.22324192	12.14891448	12.20115864	NM_001130438,NM_001195532,NM_003127	2.980364497	0.085403168	-2.980364497
ENSG00000197971	MBP	72.35395666323069	P02686-2	myelin basic protein	MBP	4155	6.46389289	1.740031	95	0.706373	63	1.568854	111	1.046651	73	705.4709519	9.61E-41	15.03239594	0.286018706	1.52E-42	13.67044525	10.36923675	25.54069	1343	17.577996	870	26.633123	1844	17.936535	1433	7.72165138	7.31195496	7.6579649	7.50984839	9.91298894	9.51131775	9.95511097	9.53335832	NM_001025081,NM_001025090,NM_001025092,NM_001025100,NM_001025101,NM_002385	21.45515854	0.182023538	21.45515854
ENSG00000198176	TFDP1	6.413812399564506	Q14186	transcription factor Dp-1	TFDP1	7027	10.89791816	45.991279	1358	52.94344	2495	48.075027	1822	52.592765	1949	1992.91367	0.742132961	1.088917235	0.285666491	0.667048688	0.430202027	11.0207933	42.996251	1229	85.143951	2264	42.785795	1592	86.332532	3737	10.78338346	11.01042117	10.81536477	11.00385078	10.67195918	11.21086817	10.6586108	11.23188117	NM_007111,NR_026580	1.018108315	0.120689654	1.018108315
ENSG00000198668	CALM1	NaN		calmodulin 1	CALM1	801	11.5031735	29.820835	1415	61.779629	4745	28.934095	1773	63.009392	3792	3663.479852	0.173425331	1.524144002	0.385882358	0.11511624	1.575607704	12.11122447	62.577442	2877	107.557343	4652	61.687424	3734	106.037628	7413	11.18260955	11.89412542	11.16057502	11.90751273	11.71994719	12.17148265	11.7070547	12.16124153	NM_006888	1.44378431	0.421150837	1.44378431
ENSG00000198959	TGM2	3442.4187213673404	P21980	transglutaminase 2	TGM2	7052	10.69790244	6.601097	276	54.9674	3565	6.127857	356	48.033016	2655	4583.488132	0.005107138	4.518502537	0.706638215	0.002075925	3.079149536	12.87380939	85.585442	3356	203.693568	7540	163.253948	8973	214.988972	12396	10.13084777	11.59386562	10.12947254	11.54678866	11.80233972	12.58780832	12.46111598	12.60762539	NM_001323316,NM_001323317,NM_001323318,NM_004613,NM_198951	2.616206454	0.831703074	2.616206454
ENSG00000204209	DAXX	9.376331832101156	Q9UER7	death domain associated protein	DAXX	1616	9.685374287	24.662075	717	19.930173	938	22.890391	859	20.183419	743	1023.07032	9.81E-7	1.485487499	0.10937893	1.79E-7	5.219802972	10.25595345	34.398979	968	43.124318	1141	34.226338	1265	40.459901	1734	9.84985085	9.79246799	9.78953425	9.79764921	10.06971617	10.23645017	10.06264943	10.1856504	NM_001141969,NM_001141970,NM_001254717,NM_001350	20.0098538	0.028514909	20.0098538
ENSG00000204389	HSPA1A	NaN		heat shock protein family A (Hsp70) member 1A	HSPA1A	3303	10.54178829	43.22987	1171	42.679436	1871	39.68008	1388	43.460163	1493	1335.333815	0.156256997	-1.263436075	0.206256822	0.101924333	-1.635595211	10.2045138	32.288609	848	49.735989	1228	29.2493	1011	46.43317	1853	10.42388669	10.53684908	10.35104518	10.54889697	10.1208779	10.45485323	10.04089371	10.39810207	NM_005345	3.563318785	0.094651787	-3.563318785
ENSG00000205250	E2F4	NaN		E2F transcription factor 4	E2F4	1874	9.579769104	24.832523	582	26.688244	1012	24.345278	737	24.421173	726	765.0037564	0.997780253	-1.000624784	0.227506637	0.996839809	-0.003960723	9.578876802	23.255693	528	36.344265	776	21.075315	630	37.596004	1297	9.5008531	9.68353637	9.48503717	9.60347832	9.38759099	9.73756361	9.30727992	9.76992332	NM_001950	0.009585101	0.0930926	-0.009585101
ENSG00000213341	CHUK	5.218629932884591	O15111	conserved helix-loop-helix ubiquitous kinase	CHUK	1147	8.631363367	6.915797	279	8.438297	551	6.095707	318	8.498774	435	546.6034781	0.002890793	1.756902959	0.249077193	0.001097787	3.264186885	9.444302116	12.018818	470	18.103085	666	12.533449	645	19.908138	1180	8.67286388	8.94631436	8.57770421	8.94887346	9.06457347	9.39466611	9.09936618	9.48121122	NM_001278,NM_001320928	4.276362932	0.190100504	4.276362932
ENSG00000253729	PRKDC	437.216668420702	P78527	DNA-activated,catalytic polypeptide,protein kinase	PRKDC	5591	11.49796867	10.269567	1546	17.19986	4183	11.142961	2167	19.482811	3714	3450.818803	0.154925545	1.386208256	0.28716715	0.100867753	1.640661251	11.96917186	20.993041	3058	26.649471	3658	21.764183	4171	26.92436	5974	11.23236789	11.769263	11.29608238	11.874774	11.75744817	11.93956047	11.78745436	11.95155572	NM_001081640,NM_006904	1.445631904	0.325949634	1.445631904
ENSG00000254087	LYN	5.424586666762556	P07948,P07948-2	LYN proto-oncogene,Src family tyrosine kinase	LYN	4067	8.720883681	7.421372	343	6.42989	483	8.02655	481	6.302368	371	463.2401352	0.383618433	1.195219315	0.245871454	0.295384879	1.046381611	8.978834286	9.834933	439	12.14708	513	5.634516	334	11.880407	809	8.7515685	8.75396066	8.82086111	8.73386377	8.92614604	9.08607647	8.47763395	9.06736111	NM_001111097,NM_002350	6.74150545	0.038263057	6.74150545
ENSG00000259207	ITGB3	NaN		integrin subunit beta 3	ITGB3	3690	6.05462642	0.283897	16	1.589551	141	0.263806	19	1.408843	98	114.0046932	0.11652247	2.426568956	0.71106467	0.072082658	1.7985957	7.335744224	4.234825	224	1.337572	67	3.874015	270	1.127764	91	5.51629962	6.7245751	5.46493743	6.62017126	7.40745031	6.38789509	7.32567656	6.2572453	NM_000212	1.873149288	0.683937907	1.873149288
ENSG00000273841	TAF9	11.76382155357095	Q16594	TATA-box binding protein associated factor 9	TAF9	6880	9.444629901	30.779262	472	40.823839	925	30.515235	626	39.033141	761	1044.996367	1.14E-8	1.998765274	0.165409115	1.54E-9	6.04022975	10.44416459	83.626964	1180	80.533044	1131	85.360561	1644	80.152359	1886	9.50663809	9.76999923	9.52720912	9.80642989	10.23613991	10.22308699	10.28641004	10.25393128	NM_001015892,NM_003187	6.343899113	0.157558415	6.343899113
