ID	Category	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
D019636DMKR	Correlative	Neurodegenerative Diseases	30	2523	11.575923093729518	1.0792971616390632E-7	1.8755541492564537E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000070087","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120738","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000196712"]	["ANK3","BGN","DCN","EGR1","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","LGALS1","MAPT","MARK1","NF1","NF2","NFATC2","PFN2","PIK3R1","PLAUR","SERPINE2","SPARC","TGFA","TLR2","TLR6","VIM"]
D012140MMCH	Causal	Respiratory Tract Diseases	17	829	3.8035831330565872	1.1656783961494109E-7	2.005202331962067E-6	["ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000137462","ENSG00000141736","ENSG00000146674","ENSG00000150760","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000196352","ENSG00000196712"]	["CD55","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","IGF2","IGFBP3","IGFBP7","LGALS1","NF1","PAG1","PIAS3","TGFA","TGFBI","TLR2"]
D005910MMCH	Causal	Glioma	12	381	1.748088267424077	1.3045732597708755E-7	2.221688261389801E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026103","ENSG00000101096","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["DCN","EGR1","ERBB2","FAS","FN1","FYN","IGF2","IGFBP3","NFATC2","PIAS3","SPARC","TGFA"]
D012868DMKR	Correlative	Skin Abnormalities	9	183	0.8396329473454228	1.388218219787629E-7	2.340728344849834E-6	["ENSG00000026103","ENSG00000104067","ENSG00000113140","ENSG00000114270","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000186575","ENSG00000196712"]	["COL7A1","FAS","HMGA2","IGFBP3","NF1","NF2","SPARC","TGFA","TJP1 (ENSG00000104067)"]
D009370DMKR	Correlative	Neoplasms by Histologic Type	51	6715	30.809482193576578	1.4554276263467E-7	2.429993380067088E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100342","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000151491","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000166147","ENSG00000166886","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","APOL1","BGN","CD55","CLDN4","COL1A1","COL4A6","COL7A1","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","NAB2","NF1","NF2","NFATC2","PAG1","PIAS3","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TLR6","VIM","ZMYM2"]
D000291MMCH	Causal	Adnexal Diseases	12	388	1.780205374699585	1.5889386893237823E-7	2.6018871037676934E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000077942","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244"]	["DCN","DOCK1","EGR1","ERBB2","FBLN1","FYN","HTRA1","IGF2","SPARC","TGFA","TGFBI","VIM"]
D010049MMCH	Causal	Ovarian Diseases	12	388	1.780205374699585	1.5889386893237823E-7	2.6018871037676934E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000077942","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244"]	["DCN","DOCK1","EGR1","ERBB2","FBLN1","FYN","HTRA1","IGF2","SPARC","TGFA","TGFBI","VIM"]
D012871MMCH	Causal	Skin Diseases	20	1185	5.436967445925278	1.6434050796240126E-7	2.66544652438066E-6	["ENSG00000026103","ENSG00000077942","ENSG00000082781","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120738","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000186575","ENSG00000186868","ENSG00000196712","ENSG00000197043"]	["ANXA6","COL1A1","COL7A1","EGR1","ERBB2","FAS","FBLN1","FN1","HMGA2","IGF2","IGFBP3","IGFBP7","ITGB5","MAPT","NF1","NF2","NFATC2","SPARC","TGFA","TJP1 (ENSG00000104067)"]
D005770MMCH	Causal	Gastrointestinal Neoplasms	17	860	3.9458160367052653	1.9741908107116782E-7	3.1436911376423025E-6	["ENSG00000011465","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000115414","ENSG00000129219","ENSG00000136603","ENSG00000141736","ENSG00000146674","ENSG00000154380","ENSG00000163235","ENSG00000167244","ENSG00000169439","ENSG00000186575","ENSG00000196405","ENSG00000196712"]	["DCN","ENAH","ERBB2","EVL","FAS","FBLN1","FN1","IGF2","IGFBP3","LGALS1","NF1","NF2","NFATC2","PLD2","SDC2","SKIL","TGFA"]
D001168DMKR	Correlative	Arthritis	21	1320	6.0563688005243606	1.9751905562403193E-7	3.1436911376423025E-6	["ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000100097","ENSG00000108821","ENSG00000114270","ENSG00000115414","ENSG00000120738","ENSG00000136603","ENSG00000137462","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000197043","ENSG00000197565"]	["ANXA6","BGN","COL1A1","COL4A6","COL7A1","DCN","EGR1","FAS","FGFR1","FN1","HMGA2","HTRA1","IGF2","IGFBP3","IL7R","LGALS1","SDC2","SKIL","TGFA","TLR2","VIM"]
D006528DMKR	Correlative	Carcinoma, Hepatocellular	29	2440	11.195105964605636	2.081666099063704E-7	3.282479043245822E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000196712"]	["ANK3","COL1A1","DCN","EGR1","ENAH","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","LGALS1","NF1","NFATC2","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SPARC","TGFA","TJP1 (ENSG00000104067)","TLR2","VIM"]
D004066DMKR	Correlative	Digestive System Diseases	51	6780	31.10771247542058	2.1419380840939094E-7	3.3465326212953465E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100106","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000129219","ENSG00000131788","ENSG00000132182","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000151491","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197565"]	["ANK3","BGN","CD55","CLDN4","COL1A1","COL4A6","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","MAPT","MARK1","NF1","NF2","NFATC2","NUP210","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO4","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIOBP","VIM","ZMYM2"]
D030342DMKR	Correlative	Genetic Diseases, Inborn	31	2761	12.667904741096788	2.1738352853033754E-7	3.365492264428771E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000070087","ENSG00000077942","ENSG00000100097","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000135919","ENSG00000137462","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168056","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196712"]	["ANK3","APOL1","BGN","CLDN4","COL1A1","COL7A1","DCN","EGR1","FAS","FBLN1","FBN1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","LGALS1","LTBP3","MAPT","NF1","NF2","PFN2","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","VIM"]
D002278DMKR	Correlative	Carcinoma in Situ	12	400	1.83526327288617	2.2073999558362096E-7	3.3866685808910495E-6	["ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000141736","ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000166886","ENSG00000167244","ENSG00000189143","ENSG00000196352","ENSG00000197043"]	["ANXA6","CD55","CLDN4","ERBB2","FAS","FGFR1","IGF2","IGFBP3","IGFBP7","NAB2","TGFA","VIM"]
D052776TTGT	Preventative	Female Urogenital Diseases	13	488	2.2390211929211272	2.535293518909748E-7	3.84422337240416E-6	["ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000113140","ENSG00000120708","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000163235","ENSG00000166033"]	["DCN","DOCK1","ERBB2","FAS","FBLN1","HTRA1","IGFBP3","LGALS1","PIK3R1","PLAUR","SPARC","TGFA","TGFBI"]
D009370TTGT	Preventative	Neoplasms by Histologic Type	18	985	4.519335809482193	2.5507765183891375E-7	3.84422337240416E-6	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000113140","ENSG00000120738","ENSG00000136603","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000186575","ENSG00000196352"]	["CD55","DCN","EGR1","ERBB2","FAS","FBLN1","FGFR1","IGF2","IGFBP3","IGFBP7","LGALS1","NF2","PIK3R1","PLAUR","SKIL","SPARC","TGFA","VIM"]
D004701MMCH	Causal	Endocrine Gland Neoplasms	15	673	3.087830456630981	2.6324212521915755E-7	3.932467888142327E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077942","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000182492"]	["BGN","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FYN","HTRA1","IGF2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D005261TTGT	Preventative	Female Urogenital Diseases and Pregnancy Complications	13	491	2.2527856674677738	2.7198232201481893E-7	4.018801481224813E-6	["ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000113140","ENSG00000120708","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000163235","ENSG00000166033"]	["DCN","DOCK1","ERBB2","FAS","FBLN1","HTRA1","IGFBP3","LGALS1","PIK3R1","PLAUR","SPARC","TGFA","TGFBI"]
D052776MMCH	Causal	Female Urogenital Diseases	19	1104	5.065326633165829	2.737410286682785E-7	4.018801481224813E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000196352"]	["CD55","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","LGALS1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D008171MMCH	Causal	Lung Diseases	16	776	3.56041074939917	2.786042277456987E-7	4.055239314965169E-6	["ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000146674","ENSG00000150760","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000196352","ENSG00000196712"]	["CD55","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","IGF2","IGFBP3","IGFBP7","LGALS1","NF1","PAG1","PIAS3","TGFA","TGFBI"]
D002292DMKR	Correlative	Carcinoma, Renal Cell	17	884	4.055931833078436	2.92229483108936E-7	4.217515336733204E-6	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000163235","ENSG00000186575","ENSG00000189143","ENSG00000196712","ENSG00000197565"]	["CLDN4","COL1A1","COL4A6","ERBB2","FAS","FBLN1","FN1","FYN","LGALS1","NF1","NF2","PIK3R1","PLAUR","SPARC","TGFA","TLR2","VIM"]
D007592DMKR	Correlative	Joint Diseases	21	1353	6.20777802053747	2.9979471034485554E-7	4.290339426195705E-6	["ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000100097","ENSG00000108821","ENSG00000114270","ENSG00000115414","ENSG00000120738","ENSG00000136603","ENSG00000137462","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000197043","ENSG00000197565"]	["ANXA6","BGN","COL1A1","COL4A6","COL7A1","DCN","EGR1","FAS","FGFR1","FN1","HMGA2","HTRA1","IGF2","IGFBP3","IL7R","LGALS1","SDC2","SKIL","TGFA","TLR2","VIM"]
D054990DMKR	Correlative	Idiopathic Pulmonary Fibrosis	7	98	0.44963950185711166	3.0316555568568906E-7	4.30242451110607E-6	["ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000108821","ENSG00000115414","ENSG00000137462","ENSG00000196352"]	["CD55","COL1A1","FAS","FN1","PLAUR","TLR2","VIM"]
D020389DMKR	Correlative	Muscular Dystrophy, Emery-Dreifuss	6	61	0.2798776491151409	3.334984785203277E-7	4.6937843712406455E-6	["ENSG00000108821","ENSG00000113140","ENSG00000120708","ENSG00000168056","ENSG00000169439","ENSG00000182492"]	["BGN","COL1A1","LTBP3","SDC2","SPARC","TGFBI"]
D008113DMKR	Correlative	Liver Neoplasms	29	2505	11.493336246449639	3.719048533183182E-7	5.191425944271278E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000196712"]	["ANK3","COL1A1","DCN","EGR1","ENAH","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","LGALS1","NF1","NFATC2","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SPARC","TGFA","TJP1 (ENSG00000104067)","TLR2","VIM"]
D012871NCOR	Negative	Skin Diseases	12	421	1.931614594712694	3.8218320597272E-7	5.291528453427172E-6	["ENSG00000010810","ENSG00000026025","ENSG00000026103","ENSG00000141736","ENSG00000141753","ENSG00000146674","ENSG00000163235","ENSG00000166147","ENSG00000167244","ENSG00000182492","ENSG00000186575","ENSG00000196712"]	["BGN","ERBB2","FAS","FBN1","FYN","IGF2","IGFBP3","IGFBP4","NF1","NF2","TGFA","VIM"]
D005261MMCH	Causal	Female Urogenital Diseases and Pregnancy Complications	19	1137	5.216735853178938	4.320285334539867E-7	5.933424132839834E-6	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000196352"]	["CD55","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","LGALS1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D005831TTGT	Preventative	Genital Diseases, Female	11	349	1.6012672055931834	4.6124804107301733E-7	6.284043311578788E-6	["ENSG00000011422","ENSG00000011465","ENSG00000077942","ENSG00000113140","ENSG00000120708","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000163235","ENSG00000166033"]	["DCN","DOCK1","ERBB2","FBLN1","HTRA1","IGFBP3","PIK3R1","PLAUR","SPARC","TGFA","TGFBI"]
D004701TTGT	Preventative	Endocrine Gland Neoplasms	11	353	1.619619838322045	5.164620493029945E-7	6.959101509250544E-6	["ENSG00000011422","ENSG00000011465","ENSG00000077942","ENSG00000113140","ENSG00000120708","ENSG00000141736","ENSG00000145675","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000189143"]	["CLDN4","DCN","DOCK1","ERBB2","FBLN1","HTRA1","PIK3R1","PLAUR","SPARC","TGFA","TGFBI"]
D054988DMKR	Correlative	Idiopathic Interstitial Pneumonias	7	106	0.48634476731483506	5.18969989239471E-7	6.959101509250544E-6	["ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000108821","ENSG00000115414","ENSG00000137462","ENSG00000196352"]	["CD55","COL1A1","FAS","FN1","PLAUR","TLR2","VIM"]
D008107DMKR	Correlative	Liver Diseases	31	2871	13.172602141140485	5.405039666035287E-7	7.191236368170385E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000132182","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000196352","ENSG00000196712"]	["ANK3","CD55","COL1A1","DCN","EGR1","ENAH","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","LGALS1","NF1","NFATC2","NUP210","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SPARC","TGFA","TJP1 (ENSG00000104067)","TLR2","VIM"]
D009062DMKR	Correlative	Mouth Neoplasms	12	438	2.009613283810356	5.826500497779734E-7	7.691883990479757E-6	["ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000113140","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000151491","ENSG00000163235"]	["EPS8","ERBB2","FAS","FBLN1","FGFR1","HMGA2","IGFBP3","LGALS1","PLAUR","SPARC","TGFA","VIM"]
D007938DMKR	Correlative	Leukemia	22	1544	7.084116233340616	6.218960714565625E-7	8.14683853608097E-6	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151491","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000174130","ENSG00000196405","ENSG00000196712","ENSG00000197043"]	["ANXA6","EGR1","EPS8","ERBB2","EVL","FAS","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","NF1","PIK3R1","PLAUR","TGFA","TGFBI","TLR2","TLR6","VIM"]
D000230DMKR	Correlative	Adenocarcinoma	34	3429	15.732794406816693	7.666385423917056E-7	9.966301051092173E-6	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000189143","ENSG00000196405","ENSG00000196712","ENSG00000197565"]	["ANK3","CLDN4","COL1A1","COL4A6","DCN","EGR1","ENAH","ERBB2","EVL","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","LGALS1","NF1","NF2","NFATC2","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","VIM"]
