ID,Ensembl ID,UniProt ID,Average Intensity
STARD7,ENSG00000084090,Q9NQZ5,35.93387259
RDH14,ENSG00000240857,Q9HBH5,35.92996095
SIGMAR1,ENSG00000147955,Q99720,35.89699311
MRPL20,ENSG00000242485,Q9BYC9,35.89490505
VAC14,ENSG00000103043,Q08AM6,35.88822046
MSRA,ENSG00000175806,Q9UJ68-5,35.86640027
PCK2,ENSG00000100889,Q16822,35.81340801
THEM6,ENSG00000130193,Q8WUY1,35.70352351
IMP3,ENSG00000177971,Q9NV31,35.68149413
ADD3,ENSG00000148700,"Q9UEY8,Q9UEY8-2",35.64963535
GOLGA7,ENSG00000147533,Q7Z5G4,35.64212082
NAA16,ENSG00000172766,Q6N069,35.6011479
ARID1A,ENSG00000117713,O14497,35.47332264
SNTB1,ENSG00000172164,Q13884,35.3873459
ARFGAP2,ENSG00000149182,Q8N6H7,35.35155177
ACBD6,ENSG00000230124,Q9BR61,35.32479116
CLPB,ENSG00000162129,Q9H078-2,35.32282026
CST4,ENSG00000101441,P01036,35.26737983
FTSJ1,ENSG00000068438,"Q9UET6,Q9UET6-2",35.26006799
SYMPK,ENSG00000125755,Q92797,35.24457476
RGPD3,ENSG00000153165,A6NKT7,35.23912399
CLIP1,ENSG00000130779,P30622-1,35.19941547
RACGAP1,ENSG00000161800,Q9H0H5,35.17364891
CARD19,ENSG00000165233,Q96LW7-2,35.14725902
MRI1,ENSG00000037757,Q9BV20,35.12369003
ACOT8,ENSG00000101473,O14734,35.11908904
CFDP1,ENSG00000153774,Q9UEE9,35.09984316
ERBIN,ENSG00000112851,Q96RT1-6,35.0860911
METTL5,ENSG00000138382,Q9NRN9,35.03915785
GID8,ENSG00000101193,Q9NWU2,35.00209884
PTPN23,ENSG00000076201,Q9H3S7,34.92313889
ERO1B,ENSG00000086619,Q86YB8,34.90597573
CBL,ENSG00000110395,P22681,34.89653255
RAB25,ENSG00000132698,P57735,34.88002063
CPSF2,ENSG00000165934,Q9P2I0,34.87989691
IRF2BPL,ENSG00000119669,Q9H1B7,34.83420352
UBE2O,ENSG00000175931,Q9C0C9,34.79596842
MUT,ENSG00000146085,P22033,34.78158912
PARVB,ENSG00000188677,Q9HBI1,34.74493554
CDKN2AIP,ENSG00000168564,Q9NXV6,34.72540945
CA13,ENSG00000185015,Q8N1Q1,34.64659705
LPXN,ENSG00000110031,O60711,34.64345945
MTHFD2,ENSG00000065911,P13995,34.42635592
RFTN1,ENSG00000131378,Q14699,34.38840184
WDR61,ENSG00000140395,Q9GZS3,34.35869048
RABGGTA,ENSG00000100949,Q92696,34.32525932
USP9Y,ENSG00000114374,O00507,34.29159655
TRIM33,ENSG00000197323,Q9UPN9-2,34.24966636
UTP4,ENSG00000141076,Q969X6,34.22109972
MRPL58,ENSG00000167862,Q14197,34.09336888
CCDC43,ENSG00000180329,Q96MW1,34.08210292
UBXN7,ENSG00000163960,O94888,34.07705754
USP15,ENSG00000135655,"Q9Y4E8,Q9Y4E8-2",34.04293973
OXA1L,ENSG00000155463,Q15070-2,33.97878841
NFS1,ENSG00000244005,Q9Y697-2,33.94810824
MRPS18C,ENSG00000163319,Q9Y3D5,33.83066824
ARMT1,ENSG00000146476,Q9H993,33.8218946
AAGAB,ENSG00000103591,Q6PD74,33.81618087
SSNA1,ENSG00000176101,O43805,33.77603163
TMEM70,ENSG00000175606,Q9BUB7,33.65949983
POLR2G,ENSG00000168002,P62487,33.63066595
CTNNA2,ENSG00000066032,P26232-2,33.51849523
SMARCB1,ENSG00000099956,"Q12824,Q12824-2",33.47688832
FAHD2A,ENSG00000115042,Q96GK7,33.44655634
SERPINE1,ENSG00000106366,P05121,33.43520746
SLTM,ENSG00000137776,Q9NWH9,33.395848
NLN,ENSG00000123213,Q9BYT8,33.3596988
PHAX,ENSG00000164902,Q9H814,33.3389063
CYBA,ENSG00000051523,P13498,33.32601681
POMP,ENSG00000132963,Q9Y244,33.27826256
AFDN,ENSG00000130396,"P55196,P55196-3",33.19036714
GSK3B,ENSG00000082701,P49841,33.16721603
LAPTM4A,ENSG00000068697,Q15012,33.13804261
ALG1,ENSG00000033011,Q9BT22,33.12405593
PLAU,ENSG00000122861,P00749-2,33.09072184
FAHD2B,ENSG00000144199,Q6P2I3,33.06168298
C12orf43,ENSG00000157895,Q96C57,33.05804724
CPNE7,ENSG00000178773,Q9UBL6-2,33.03646296
GNL1,ENSG00000204590,P36915,33.03494884
MRPL33,ENSG00000243147,O75394,32.99018409
ARFGAP3,ENSG00000242247,Q9NP61,32.96997255
CNOT2,ENSG00000111596,Q9NZN8,32.93635839
SNX8,ENSG00000106266,Q9Y5X2,32.89702329
TATDN1,ENSG00000147687,Q6P1N9,32.88767155
SPATA5L1,ENSG00000171763,Q9BVQ7,32.8868407
LANCL2,ENSG00000132434,Q9NS86,32.85574156
TLE1,ENSG00000196781,Q04724,32.67835646
ALDH6A1,ENSG00000119711,Q02252,32.6652371
C19orf53,ENSG00000104979,Q9UNZ5,32.63183603
TIMM23,ENSG00000265354,O14925,32.56907248
TRIM26,ENSG00000234127,Q12899,32.55034087
AACS,ENSG00000081760,Q86V21,32.47734539
KCMF1,ENSG00000176407,Q9P0J7,32.33933209
RPS6KA4,ENSG00000162302,O75676,32.31077475
STRN3,ENSG00000196792,"Q13033,Q13033-2",32.15309085
MID1IP1,ENSG00000165175,Q9NPA3,32.0906989
GPX8,ENSG00000164294,Q8TED1,32.02009617
PPWD1,ENSG00000113593,Q96BP3,31.98912739
NUF2,ENSG00000143228,Q9BZD4,31.88544125
OSBPL9,ENSG00000117859,Q96SU4-7,31.83943646
GABARAPL2,ENSG00000034713,P60520,31.83436481
NACC1,ENSG00000160877,Q96RE7,31.78897489
ABR,ENSG00000159842,Q12979-2,31.59270654
TXNL4A,ENSG00000141759,P83876,31.58821369
FUT8,ENSG00000033170,Q9BYC5,31.53647154
COMMD8,ENSG00000169019,Q9NX08,31.53286802
TMEM126A,ENSG00000171202,Q9H061,31.53049285
DYSF,ENSG00000135636,O75923-9,31.47195368
TBC1D23,ENSG00000036054,"Q9NUY8,Q9NUY8-2",31.46992382
GTPBP1,ENSG00000100226,O00178,31.37606046
GPN1,ENSG00000198522,Q9HCN4,31.33273837
PIGT,ENSG00000124155,Q969N2-5,31.33057252
ENAH,ENSG00000154380,"Q8N8S7,Q8N8S7-2",31.33038017
POLD3,ENSG00000077514,Q15054,31.27463828
ACACA,ENSG00000278540,Q13085,31.13221909
PDS5B,ENSG00000083642,Q9NTI5,30.98448608
SPTB,ENSG00000070182,P11277-3,30.97104122
NDUFAF3,ENSG00000178057,Q9BU61,30.94863453
UBTF,ENSG00000108312,P17480,30.93170334
MRPS35,ENSG00000061794,P82673,30.88308081
KEAP1,ENSG00000079999,Q14145,30.81752178
DCTN6,ENSG00000104671,O00399,30.79800443
EXOC7,ENSG00000182473,"Q9UPT5-2,Q9UPT5-5",30.77566087
CEP41,ENSG00000106477,Q9BYV8,30.76588287
CMC1,ENSG00000187118,Q7Z7K0,30.74930245
SPRY4,ENSG00000187678,Q9C004,30.73982517
ME1,ENSG00000065833,P48163,30.73215624
THBS2,ENSG00000186340,P35442,30.73032758
RBM22,ENSG00000086589,Q9NW64,30.63439403
POLR2A,ENSG00000181222,P24928,30.62074547
TRIOBP,ENSG00000100106,Q9H2D6-5,30.61928886
PUS7,ENSG00000091127,Q96PZ0,30.58933587
COMMD9,ENSG00000110442,Q9P000,30.57408384
QSOX1,ENSG00000116260,O00391,30.44847677
AASS,ENSG00000008311,Q9UDR5,30.41468086
AGPAT5,ENSG00000155189,Q9NUQ2,30.4122731
MINK1,ENSG00000141503,Q8N4C8,30.30774157
LACTB,ENSG00000103642,P83111,30.30370183
HSPA13,ENSG00000155304,P48723,30.15500116
OSBPL8,ENSG00000091039,Q9BZF1,30.12003214
ZFP91,ENSG00000186660,Q96JP5,30.0392631
MED15,ENSG00000099917,Q96RN5-3,30.02017051
RNASEH2A,ENSG00000104889,O75792,29.99474253
FOXP4,ENSG00000137166,Q8IVH2-2,29.9739792
MYLK3,ENSG00000140795,Q32MK0-4,29.94087513
ARL2BP,ENSG00000102931,Q9Y2Y0-2,29.92774117
TOE1,ENSG00000132773,Q96GM8,29.83722764
CPNE4,ENSG00000196353,Q96A23,29.78416868
ANKFY1,ENSG00000185722,Q9P2R3,29.48576499
REPS1,ENSG00000135597,Q96D71-3,29.406163
MRPS15,ENSG00000116898,P82914,29.36286026
MT1F,ENSG00000198417,P04733,29.35490092
IRF2BP1,ENSG00000170604,Q8IU81,29.3517636
HEXA,ENSG00000213614,P06865,29.29494235
AKAP8L,ENSG00000011243,Q9ULX6,29.25485921
PAF1,ENSG00000006712,Q8N7H5,29.17522148
NEDD4,ENSG00000069869,P46934-4,29.17017843
NCBP2,ENSG00000114503,P52298,29.13331633
IFIT2,ENSG00000119922,P09913,29.08165306
STXBP1,ENSG00000136854,P61764,29.03305136
NFKBIB,ENSG00000104825,Q15653,29.00658107
NAPB,ENSG00000125814,Q9H115,28.99312517
NUP160,ENSG00000030066,Q12769,28.97203871
LRRC40,ENSG00000066557,Q9H9A6,28.90388446
UBE4A,ENSG00000110344,Q14139,28.89049087
MAN2B1,ENSG00000104774,O00754,28.86784697
CNOT1,ENSG00000125107,"A5YKK6,A5YKK6-2",28.78940483
TNIK,ENSG00000154310,"Q9UKE5-5,Q9UKE5-8",28.78107296
RTL8C,ENSG00000134590,A6ZKI3,28.75903736
LNPEP,ENSG00000113441,Q9UIQ6,28.75092065
MAP7D3,ENSG00000129680,Q8IWC1,28.667766
CRAT,ENSG00000095321,P43155,28.65892221
NUDT9,ENSG00000170502,Q9BW91,28.65512797
FADS2,ENSG00000134824,O95864,28.64986314
SMARCA4,ENSG00000127616,"P51532-2,P51532-5",28.63831747
MAD1L1,ENSG00000002822,Q9Y6D9,28.62592752
TRIAP1,ENSG00000170855,O43715,28.60951337
ARL6IP4,ENSG00000182196,Q66PJ3,28.60335769
SDAD1,ENSG00000198301,Q9NVU7,28.59675937
ANKRD28,ENSG00000206560,"O15084,O15084-4",28.56033013
TIMM10B,ENSG00000132286,Q9Y5J6,28.36645619
IRF3,ENSG00000126456,Q14653,28.35060203
DNAJC3,ENSG00000102580,Q13217,28.28323789
EDC3,ENSG00000179151,Q96F86,28.27882439
FDX1,ENSG00000137714,P10109,28.15631649
CUL5,ENSG00000166266,Q93034,28.13540585
MAN2A1,ENSG00000112893,Q16706,28.12848719
TACC1,ENSG00000147526,O75410,28.09803202
ROR1,ENSG00000185483,Q01973,28.05914389
AFAP1,ENSG00000196526,Q8N556,28.03145248
NCSTN,ENSG00000162736,Q92542-2,27.953439
BRCC3,ENSG00000185515,"P46736-2,P46736-3",27.94415903
UTP14A,ENSG00000156697,Q9BVJ6,27.94410072
VPS37B,ENSG00000139722,Q9H9H4,27.91887776
RABGAP1,ENSG00000011454,Q9Y3P9,27.77627523
RRAGC,ENSG00000116954,Q9HB90,27.68074571
MPZL1,ENSG00000197965,O95297-2,27.60566112
KIAA1143,ENSG00000163807,Q96AT1,27.58667573
FBXL18,ENSG00000155034,Q96ME1-4,27.54950004
RRAGA,ENSG00000155876,Q7L523,27.52697244
RBM10,ENSG00000182872,"P98175,P98175-2,P98175-3",27.47207146
GOLGA2,ENSG00000167110,Q08379,27.45252284
DNTTIP2,ENSG00000067334,Q5QJE6,27.38853617
MALT1,ENSG00000172175,Q9UDY8,27.36629181
SPANXA1,ENSG00000198021,Q9NS26,27.32994818
SPANXA2,ENSG00000203926,Q9NS26,27.32994818
YLPM1,ENSG00000119596,"P49750,P49750-4",27.26161052
CHAF1B,ENSG00000159259,Q13112,27.25703124
KIF23,ENSG00000137807,"Q02241,Q02241-2",27.19578093
PTGR2,ENSG00000140043,Q8N8N7,27.11854949
JMJD6,ENSG00000070495,Q6NYC1,26.95850072
C1D,ENSG00000197223,Q13901,26.90506099
DNAJB4,ENSG00000162616,Q9UDY4,26.82830384
TACC3,ENSG00000013810,Q9Y6A5,26.81760434
SPPL2A,ENSG00000138600,Q8TCT8,26.78418332
EED,ENSG00000074266,O75530-3,26.759622
CHMP6,ENSG00000176108,Q96FZ7,26.73818984
SMIM12,ENSG00000163866,Q96EX1,26.72998595
RGPD5,ENSG00000015568,Q99666,26.62577146
RGPD6,ENSG00000183054,Q99666,26.62577146
ROCK1,ENSG00000067900,Q13464,26.62331199
CD2BP2,ENSG00000169217,O95400,26.61362208
TNFRSF12A,ENSG00000006327,Q9NP84,26.60384519
MORF4L2,ENSG00000123562,Q15014,26.53624112
PDE6D,ENSG00000156973,O43924,26.52756335
AP1M2,ENSG00000129354,"Q9Y6Q5,Q9Y6Q5-2",26.52401011
PLXNB2,ENSG00000196576,O15031,26.50625336
PLAT,ENSG00000104368,P00750,26.50126665
TRMT6,ENSG00000089195,Q9UJA5,26.48258292
LOXL4,ENSG00000138131,Q96JB6,26.48117656
POP1,ENSG00000104356,Q99575,26.46039951
TNFRSF10A,ENSG00000104689,O00220,26.43745508
PREB,ENSG00000138073,Q9HCU5,26.41231479
PDRG1,ENSG00000088356,Q9NUG6,26.40253686
XRCC1,ENSG00000073050,P18887,26.20350266
STRN,ENSG00000115808,O43815,26.1478036
WDR18,ENSG00000065268,Q9BV38,26.02831544
FUCA1,ENSG00000179163,P04066,26.00365322
GDAP2,ENSG00000196505,Q9NXN4-2,25.89363885
PIP4K2B,ENSG00000276293,P78356,25.86099731
GLUL,ENSG00000135821,P15104,25.81709216
LAMC1,ENSG00000135862,P11047,25.79245841
FPGS,ENSG00000136877,Q05932-3,25.7789397
PWP2,ENSG00000241945,Q15269,25.76231997
RNF214,ENSG00000167257,Q8ND24,25.75059788
NFYA,ENSG00000001167,P23511-2,25.60174875
UBE2T,ENSG00000077152,Q9NPD8,25.59305736
NECAP1,ENSG00000089818,Q8NC96,25.59195968
HPF1,ENSG00000056050,Q9NWY4,25.58837396
WDR26,ENSG00000162923,Q9H7D7-2,25.57534235
DNAJB6,ENSG00000105993,"O75190,O75190-2",25.57278701
LARP7,ENSG00000174720,Q4G0J3,25.5545186
NKRF,ENSG00000186416,O15226,25.48611211
ISCU,ENSG00000136003,Q9H1K1,25.44346251
ZCCHC8,ENSG00000033030,Q6NZY4,25.412234
COMMD4,ENSG00000140365,Q9H0A8,25.3924563
HECTD1,ENSG00000092148,Q9ULT8,25.36437006
DST,ENSG00000151914,"Q03001,Q03001-3,Q03001-8",25.30192325
MAPK9,ENSG00000050748,P45984-2,25.29301968
PTDSS2,ENSG00000174915,Q9BVG9,25.28946884
MYO1A,ENSG00000166866,Q9UBC5,25.28672711
NUBP1,ENSG00000103274,P53384-2,25.24493228
BAIAP2L1,ENSG00000006453,Q9UHR4,25.19025042
EIF4E2,ENSG00000135930,O60573,25.12786114
PDCD11,ENSG00000148843,Q14690,25.09965047
PIP4P1,ENSG00000165782,Q86T03,25.08492374
IL6ST,ENSG00000134352,P40189,25.08179543
TIMP2,ENSG00000035862,P16035,25.05209622
LRRC20,ENSG00000172731,Q8TCA0,25.04364713
KTI12,ENSG00000198841,Q96EK9,25.04071419
RABL6,ENSG00000196642,Q3YEC7,25.02775763
TUBGCP2,ENSG00000130640,Q9BSJ2,25.02695254
IGF2BP1,ENSG00000159217,Q9NZI8,25.00904987
PIP4K2C,ENSG00000166908,Q8TBX8,24.98931212
OTULIN,ENSG00000154124,Q96BN8,24.98812391
YIPF6,ENSG00000181704,Q96EC8,24.93812455
MAPK8,ENSG00000107643,P45983-3,24.87876467
COMMD7,ENSG00000149600,Q86VX2,24.87751156
LSM1,ENSG00000175324,O15116,24.87581814
ELP3,ENSG00000134014,Q9H9T3,24.87157104
PTPRJ,ENSG00000149177,Q12913,24.8657592
MDC1,ENSG00000137337,Q14676,24.82730874
ARFRP1,ENSG00000101246,Q13795,24.76729293
DDX20,ENSG00000064703,Q9UHI6,24.74451251
MZT2A,ENSG00000173272,Q6P582,24.73087625
DCAF13,ENSG00000164934,Q9NV06,24.72728895
FAM91A1,ENSG00000176853,Q658Y4,24.71932323
FOSL2,ENSG00000075426,P15408-3,24.71623414
WRAP53,ENSG00000141499,Q9BUR4,24.70396913
TRAPPC4,ENSG00000196655,Q9Y296,24.69734454
COL4A3BP,ENSG00000113163,Q9Y5P4-2,24.69663606
CYP51A1,ENSG00000001630,Q16850,24.68300199
LUZP1,ENSG00000169641,Q86V48,24.58403238
FAM213B,ENSG00000157870,Q8TBF2,24.51670762
DCBLD2,ENSG00000057019,Q96PD2,24.51228938
BIN3,ENSG00000147439,Q9NQY0,24.46338194
NDUFB7,ENSG00000099795,P17568,24.46038871
PRPF38B,ENSG00000134186,Q5VTL8,24.42102768
ACSL1,ENSG00000151726,P33121,24.35773789
CCDC22,ENSG00000101997,O60826,24.34923722
UTRN,ENSG00000152818,P46939,24.33810997
MRPL34,ENSG00000130312,Q9BQ48,24.28253402
WTAP,ENSG00000146457,Q15007,24.25083383
PAAF1,ENSG00000175575,Q9BRP4,24.24907272
BRD3,ENSG00000169925,Q15059,24.22559856
MED29,ENSG00000063322,Q9NX70,24.20266806
TRIM56,ENSG00000169871,Q9BRZ2,24.12958222
DCD,ENSG00000161634,P81605,24.11292297
ZNF346,ENSG00000113761,Q9UL40,24.10823579
NOL11,ENSG00000130935,Q9H8H0,24.09237836
LIPA,ENSG00000107798,P38571-2,24.0368838
MZT2B,ENSG00000152082,Q6NZ67,23.95261577
UTP15,ENSG00000164338,Q8TED0,23.94215497
SGPL1,ENSG00000166224,O95470,23.91104031
NR2F2,ENSG00000185551,P24468,23.90698461
MXRA7,ENSG00000182534,"P84157,P84157-2",23.90662493
RBM7,ENSG00000076053,Q9Y580,23.86632103
PPP3CC,ENSG00000120910,P48454-2,23.85704033
HTATSF1,ENSG00000102241,O43719,23.83795417
MBD2,ENSG00000134046,Q9UBB5,23.79329803
SMARCA2,ENSG00000080503,P51531-2,23.75431335
TWISTNB,ENSG00000105849,Q3B726,23.69708815
ERBB2,ENSG00000141736,P04626-4,23.68730672
TIMM17B,ENSG00000126768,O60830,23.66518281
DVL2,ENSG00000004975,O14641,23.61822294
BRD2,ENSG00000204256,P25440,23.61472131
FIGNL1,ENSG00000132436,Q6PIW4-2,23.59255311
CPSF4,ENSG00000160917,"O95639,O95639-3",23.51097727
EZH2,ENSG00000106462,Q15910,23.41345943
BAD,ENSG00000002330,Q92934,23.39320403
RAB9A,ENSG00000123595,P51151,23.35198915
LLGL1,ENSG00000131899,Q15334,23.28441308
MRPL10,ENSG00000159111,Q7Z7H8,23.26801565
PKIG,ENSG00000168734,Q9Y2B9,23.26097177
ACOT1,ENSG00000184227,Q86TX2,23.2541942
RRAGB,ENSG00000083750,Q5VZM2-2,23.24870275
CD320,ENSG00000167775,Q9NPF0,23.24453122
EXOC4,ENSG00000131558,Q96A65,23.24190077
ATP6V1H,ENSG00000047249,Q9UI12-2,23.16837899
CDKAL1,ENSG00000145996,Q5VV42,23.16627573
SLC27A4,ENSG00000167114,Q6P1M0,23.11957338
UBE2Q1,ENSG00000160714,Q7Z7E8,23.10572778
KIAA2013,ENSG00000116685,Q8IYS2,23.09737573
SAP30,ENSG00000164105,O75446,23.08689166
ASMTL,ENSG00000169093,O95671,23.07775733
DPH5,ENSG00000117543,Q9H2P9,23.0661063
WDR44,ENSG00000131725,Q5JSH3,23.04004301
MARK2,ENSG00000072518,Q7KZI7-8,23.00853755
MSTO1,ENSG00000125459,Q9BUK6,22.9217329
MFSD10,ENSG00000109736,Q14728,22.8914175
SNX9,ENSG00000130340,Q9Y5X1,22.8414877
ASAP1,ENSG00000153317,Q9ULH1,22.79111367
CDK12,ENSG00000167258,"Q9NYV4,Q9NYV4-2",22.7582315
LRP10,ENSG00000197324,Q7Z4F1,22.75407307
RPP38,ENSG00000152464,P78345,22.72308459
RNF40,ENSG00000103549,O75150,22.71473283
PLPBP,ENSG00000147471,O94903,22.6776445
OS9,ENSG00000135506,Q13438,22.64801434
UCKL1,ENSG00000198276,Q9NWZ5-4,22.63353223
AIDA,ENSG00000186063,Q96BJ3,22.62523078
SYVN1,ENSG00000162298,Q86TM6-2,22.62237786
EHBP1L1,ENSG00000173442,Q8N3D4,22.5866845
BNIP1,ENSG00000113734,Q12981,22.56225365
PTK7,ENSG00000112655,Q13308,22.54630851
CDC20,ENSG00000117399,Q12834,22.52272988
NCKIPSD,ENSG00000213672,Q9NZQ3-3,22.51400798
INIP,ENSG00000148153,Q9NRY2,22.45555131
MGAT2,ENSG00000168282,Q10469,22.29699435
CAND2,ENSG00000144712,O75155,22.25896779
TMEM245,ENSG00000106771,Q9H330-2,22.24805675
ANO10,ENSG00000160746,Q9NW15,22.15721201
NUDT15,ENSG00000136159,Q9NV35,22.13718847
EPN3,ENSG00000049283,Q9H201,22.12572736
DAGLB,ENSG00000164535,Q8NCG7,22.12098225
NADK2,ENSG00000152620,Q4G0N4,22.11984268
EGLN1,ENSG00000135766,Q9GZT9,22.09382146
DCXR,ENSG00000169738,Q7Z4W1,22.06908739
LTV1,ENSG00000135521,Q96GA3,22.04270743
MTA3,ENSG00000057935,Q9BTC8-2,22.02961519
GCDH,ENSG00000105607,Q92947,21.99939067
NFKB2,ENSG00000077150,"Q00653,Q00653-4",21.95834847
HIP1R,ENSG00000130787,O75146,21.92357687
RAI14,ENSG00000039560,Q9P0K7,21.90382504
CDKN2AIPNL,ENSG00000237190,Q96HQ2,21.83332244
IMP4,ENSG00000136718,Q96G21,21.79372773
QSOX2,ENSG00000165661,Q6ZRP7,21.74405211
GOPC,ENSG00000047932,"Q9HD26,Q9HD26-2",21.67597064
KRTCAP2,ENSG00000163463,Q8N6L1,21.65687854
SPART,ENSG00000133104,Q8N0X7,21.64289327
FNTA,ENSG00000168522,P49354,21.54886168
SCRIB,ENSG00000180900,"Q14160,Q14160-3",21.53110448
SDC4,ENSG00000124145,P31431,21.52612803
SEC16A,ENSG00000148396,O15027-5,21.49028026
MRPL28,ENSG00000086504,Q13084,21.40911048
METTL3,ENSG00000165819,Q86U44,21.40585983
WDR46,ENSG00000227057,O15213,21.3568087
LOXL2,ENSG00000134013,Q9Y4K0,21.35360465
H6PD,ENSG00000049239,O95479,21.30941096
ANKHD1,ENSG00000131503,"Q8IWZ3,Q8IWZ3-4,Q8IWZ3-6",21.28947982
DDI2,ENSG00000197312,Q5TDH0,21.28571914
CSRP2,ENSG00000175183,Q16527,21.2789805
TCAF1,ENSG00000198420,Q9Y4C2,21.24062544
CETN2,ENSG00000147400,P41208,21.1549114
REEP4,ENSG00000168476,Q9H6H4,21.14317005
PRIM1,ENSG00000198056,P49642,21.139511
GOLGB1,ENSG00000173230,Q14789,21.12244759
HMGCS1,ENSG00000112972,Q01581,21.11565106
MFAP1,ENSG00000140259,P55081,21.09900221
PRIM2,ENSG00000146143,P49643,21.06573844
GLG1,ENSG00000090863,Q92896,21.05126368
RTF1,ENSG00000137815,Q92541,21.02290356
VPS51,ENSG00000149823,Q9UID3,20.97660323
MECP2,ENSG00000169057,P51608,20.9663793
ABRAXAS2,ENSG00000165660,Q15018,20.96246025
DDX41,ENSG00000183258,Q9UJV9,20.94387582
LAMB1,ENSG00000091136,P07942,20.94258253
DHCR24,ENSG00000116133,Q15392,20.94175806
RPAP3,ENSG00000005175,Q9H6T3,20.94150009
CDC42SE1,ENSG00000197622,Q9NRR8,20.93617746
MPHOSPH10,ENSG00000124383,O00566,20.9196634
GINS2,ENSG00000131153,Q9Y248,20.88431557
NIPSNAP2,ENSG00000146729,"O75323,O75323-2",20.84909558
CD274,ENSG00000120217,Q9NZQ7-3,20.84353806
EIF2D,ENSG00000143486,P41214,20.83872883
INCENP,ENSG00000149503,Q9NQS7-2,20.80152185
MRPS5,ENSG00000144029,P82675,20.77330373
WAC,ENSG00000095787,Q9BTA9,20.6994742
TRMT5,ENSG00000126814,Q32P41,20.69602205
SORT1,ENSG00000134243,Q99523,20.68363482
RPP40,ENSG00000124787,O75818-2,20.6441258
FOXRED1,ENSG00000110074,Q96CU9-3,20.61996812
CAMK1,ENSG00000134072,Q14012,20.5835932
RNF20,ENSG00000155827,Q5VTR2,20.54238817
ARHGEF10,ENSG00000104728,O15013-7,20.44381745
CASP7,ENSG00000165806,P55210,20.43525743
NFYC,ENSG00000066136,Q13952,20.43126799
MRPS26,ENSG00000125901,Q9BYN8,20.37409769
NCDN,ENSG00000020129,Q9UBB6,20.35843892
PPP1R10,ENSG00000204569,Q96QC0,20.2412251
IWS1,ENSG00000163166,Q96ST2-2,20.20816684
TAF8,ENSG00000137413,Q7Z7C8,20.10087862
GLYR1,ENSG00000140632,"Q49A26,Q49A26-5",20.09943432
LYPLAL1,ENSG00000143353,Q5VWZ2,20.09792289
ZC3H4,ENSG00000130749,Q9UPT8,20.07569896
NOTCH2,ENSG00000134250,Q04721,20.05157485
NEMF,ENSG00000165525,O60524-4,20.04792692
MED11,ENSG00000161920,Q9P086,20.01300125
PLBD2,ENSG00000151176,Q8NHP8,20.01240111
MPP5,ENSG00000072415,Q8N3R9,20.01138927
SPTLC2,ENSG00000100596,O15270,19.99258947
GPAA1,ENSG00000197858,O43292,19.99220816
PRKAA2,ENSG00000162409,P54646,19.94841533
FAR1,ENSG00000197601,Q8WVX9,19.90419574
GGH,ENSG00000137563,Q92820,19.88254619
BAG5,ENSG00000166170,Q9UL15,19.85496134
WDR3,ENSG00000065183,Q9UNX4,19.83423144
SETD3,ENSG00000183576,Q86TU7,19.81801455
POGZ,ENSG00000143442,Q7Z3K3-5,19.81717213
HFE,ENSG00000010704,Q30201-2,19.81427524
MNAT1,ENSG00000020426,P51948,19.77400395
POLR1A,ENSG00000068654,O95602,19.74056702
F2RL1,ENSG00000164251,P55085,19.67664306
C9orf78,ENSG00000136819,Q9NZ63,19.64938546
GINS3,ENSG00000181938,Q9BRX5,19.64535952
CUL3,ENSG00000036257,Q13618,19.64234385
CDC26,ENSG00000176386,Q8NHZ8,19.58823934
NRM,ENSG00000137404,Q8IXM6-2,19.58144289
CCZ1B,ENSG00000146574,P86790,19.56368225
CRABP2,ENSG00000143320,P29373,19.49358095
DDRGK1,ENSG00000198171,Q96HY6,19.49100765
MGST1,ENSG00000008394,P10620,19.44955977
NFKBIE,ENSG00000146232,O00221,19.436788
RALGAPA2,ENSG00000188559,Q2PPJ7-3,19.41024318
CRIPT,ENSG00000119878,Q9P021,19.38113169
MCAM,ENSG00000076706,P43121,19.33951268
SHKBP1,ENSG00000160410,Q8TBC3,19.33710095
NEK9,ENSG00000119638,Q8TD19,19.3022127
ACOT2,ENSG00000119673,P49753,19.29939927
PNKP,ENSG00000039650,Q96T60,19.23193094
NAA35,ENSG00000135040,Q5VZE5,19.10246088
FAM207A,ENSG00000160256,Q9NSI2-2,19.09505889
MAPK6,ENSG00000069956,Q16659,19.09376353
MVK,ENSG00000110921,Q03426,19.06170196
IRS1,ENSG00000169047,P35568,19.05847554
ZNF22,ENSG00000165512,P17026,19.04544428
ALG9,ENSG00000086848,Q9H6U8,19.02630217
MAK16,ENSG00000198042,Q9BXY0,18.9982334
WDR11,ENSG00000120008,Q9BZH6,18.98682609
TSC22D2,ENSG00000196428,O75157-2,18.93961251
FNTB,ENSG00000257365,P49356,18.91323319
GCLC,ENSG00000001084,P48506,18.87131018
BICD2,ENSG00000185963,Q8TD16-2,18.86960262
TMEM214,ENSG00000119777,Q6NUQ4,18.83893806
KMT2A,ENSG00000118058,Q03164-2,18.80552038
GNL3L,ENSG00000130119,Q9NVN8,18.79725902
LEO1,ENSG00000166477,Q8WVC0,18.78935538
COMMD1,ENSG00000173163,Q8N668,18.65844125
CNTNAP4,ENSG00000152910,Q9C0A0-2,18.61543294
TLE3,ENSG00000140332,"Q04726,Q04726-3",18.6044823
TFPI,ENSG00000003436,P10646,18.58797126
