Gene_Symbol	MCF10A	MDAMB231
ZNF137P	4.03923022	3.823603148
ZNF138	6.27971593	6.650687573
ZNF140	7.013188858	7.256676363
ZNF141	7.71542732	7.731969668
ZNF142	8.705826113	8.6677226
ZNF143	8.357682423	8.569273203
PCGF2	10.13564343	9.76599562
ZBTB16	8.69358881	8.00685258
ZNF146	10.77286961	11.09023752
TRIM25	10.72280775	11.29763485
ZNF148	10.17627328	9.71152704
ZBTB17	7.900278763	7.733895785
ZNF155	6.58331734	6.588432453
VEZF1	10.48571552	10.4424813
ZNF165	3.00191588	3.145798013
TRIM26	9.185962513	9.546044498
ZNF174	7.408788658	7.296079688
ZNF175	7.50441504	7.085179863
ZNF180	7.340110123	7.44440866
RNF113A	7.860752845	7.917836845
ZNF184	7.676692425	7.14845561
ZNF185	9.768313638	9.883696713
ZSCAN26	7.743997598	7.47085555
ZNF189	8.172215733	7.765121753
ZKSCAN8	10.08179306	9.82864863
ZSCAN9	6.452396935	6.450704353
ZNF195	8.1613828	8.123647693
ZMYM2	9.864940825	8.917362948
ZNF200	6.770606143	6.772008413
ZNF202	7.035406873	7.444313813
ZNF204P	6.672105123	5.099670293
ZNF205	7.19194386	6.851218045
ZNF207	11.25138878	10.99782734
ZNF213	7.802826798	7.15036004
ZNF214	5.071379945	4.48558377
ZNF215	5.749453233	6.413085203
ZFAND5	10.11409435	10.23820917
ZNF217	10.26106805	10.51547892
ZNF223	5.242780555	5.238214793
ZNF224	7.828238613	7.312903045
ZNF225	6.774534633	6.248289025
ZNF226	7.6605403	6.9839837
ZNF227	7.908831638	7.599940475
ZNF112	7.017622123	5.92020439
ZNF230	6.028507163	5.604062303
ZNF232	6.484352145	6.508470503
ZNF236	7.9590432	7.618879093
SLC30A1	9.075922168	8.94808336
SLC30A4	7.997039078	6.899016115
MAP3K12	7.862437248	6.085766133
ZXDA	6.986882303	6.732572665
ZYX	12.54919752	11.70874849
LUZP1	10.76072808	10.43687534
PRDM2	9.50597007	9.06331615
PTP4A1	11.51252539	11.81472763
LRP8	8.829812013	9.190877805
LAPTM5	10.04744272	11.4160456
CSDE1	13.71450108	13.67020781
EVI5	8.974384423	9.330178938
DAP3	10.57482808	10.68802705
BTG2	7.754743928	5.470406273
PXDN	12.99994717	11.87937779
ALMS1	8.241911483	8.60189818
MOGS	9.670026735	9.837596705
RNF103	9.304076308	8.79144565
TUBA1A	11.9488785	11.83193583
PAX8	5.549577883	6.66277557
MALL	6.527708695	7.244605288
CXCR4	4.410516165	4.00029969
FZD5	6.63223423	7.69503335
SCG2	5.62444544	4.732468725
BRPF1	8.62029383	8.797431763
IFRD2	8.75801867	9.83794646
MAPKAPK3	9.521650543	10.27961609
SEMA3B	7.404977643	7.979735735
SLMAP	9.647994568	9.71720282
MANF	10.01032254	10.92026577
USP7	11.20197782	11.37078444
RAB7A	12.06292713	11.85558772
SLBP	9.861410323	10.18854028
ST8SIA4	4.591984703	5.123283458
REEP5	11.31781485	10.91699237
DEK	11.65711946	12.32690615
ALDH5A1	6.45709393	5.955522495
PRRC2A	12.32431947	12.69536437
BAG6	11.94425122	12.26386471
GPANK1	8.274522845	8.148976255
DDX39B	11.13173053	11.70365752
ABHD16A	7.954407943	8.592313495
SLC39A7	11.03704835	11.21603521
HSD17B8	5.024894115	5.195989935
NELFE	9.60985086	10.22201306
TFEB	7.86353973	6.929422815
EPM2A	6.02158163	5.684012963
AIMP2	8.406534648	9.383987493
MAFK	8.34547411	8.523889643
FZD3	7.088763498	7.161042708
MTERF1	6.92552396	7.038691515
SEM1	9.53041678	9.519352808
ST7	7.965993808	8.391235835
ARHGEF5	8.326942333	7.16149053
ZNF212	6.839309635	7.110443655
TUSC3	9.376964833	9.311614778
UBXN8	6.965476218	7.180976708
KAT6A	10.48329284	10.25101907
PSCA	6.597768988	5.569672705
BRD3	9.486230823	9.386176453
NUP214	9.980069768	10.22812706
STAM	9.539886673	10.11304797
MLLT10	9.466030548	9.31437481
CCDC6	10.53083145	10.39356161
NCOA4	11.90701308	11.73123738
SLC25A16	7.31448685	7.429415158
SHOC2	10.152014	9.875174765
ADAM12	6.639984365	5.552766388
RASSF7	7.68016716	7.48551721
PDHX	8.663371288	9.120335338
FOSL1	9.261272083	10.75334102
CUL5	9.87174769	9.938736285
PTP4A2	11.98571116	12.19248152
USP5	9.821115998	9.95002528
MLF2	10.99467857	10.83271277
SSPN	4.89795898	5.080036818
KMT2D	9.399544278	9.173354135
AAAS	8.85405695	8.935450355
FXR1	11.47784905	11.32742131
YEATS4	8.325108923	8.734860133
HMGA2	11.65957976	10.28826997
CDK2AP1	10.46945595	9.826735208
IFT88	7.704323483	7.481000035
PABPN1	10.26843459	10.19472948
DPF3	4.80398653	4.917248805
GPR68	5.159489105	6.350852453
ANP32A	10.53818784	10.51557706
NPRL3	9.085515373	9.625807623
GAN	5.627673903	6.054810008
SLC7A5	11.34646257	11.90316562
TAF15	10.89720937	11.14448699
COIL	8.273727043	8.392704915
AKAP1	9.379724078	10.03293429
SF3A2	10.37937196	10.548492
ELL	8.001238195	8.314145158
ZNF239	6.065307875	6.879724073
SYMPK	10.04264309	10.33983778
CLPP	9.195999725	9.699535335
MKKS	9.464523278	9.784429733
GDF5	4.657581773	4.260140843
NCOA3	11.10689734	10.56582412
NRIP1	9.241974083	9.273604223
CHAF1B	8.294023635	8.97386055
C21orf33	9.09880852	9.063050458
DGCR6	6.093926283	5.09723826
LZTR1	9.068990653	8.762166003
CLTCL1	7.062521378	6.371633125
DGCR14	7.650385353	7.300946595
PUDP	7.66347945	8.928443213
PNPLA4	8.596105428	8.390035278
ZRSR2	7.117026295	7.009979403
USP11	9.65297663	9.639861125
USP9X	11.33392313	11.8194024
RBM10	9.787647045	9.968446345
KDM5C	10.632476	10.54357056
SMC1A	11.04814799	11.71516262
NAA10	9.19314566	9.714158585
UBL4A	9.220684343	9.664067775
TMEM187	5.485141728	5.4590192
LAGE3	6.25305707	7.01753363
SLC10A3	8.920547673	9.23595902
ARID1A	10.24150079	10.4196396
SERF1A	5.385244773	4.97790875
TRRAP	9.953290583	9.999967785
PICALM	11.84208795	11.81986849
SNN	6.814661673	6.588813128
ACOX2	4.903001795	6.024459615
ACOX3	8.371089608	7.506984498
AXIN1	9.16682686	9.38188841
AXIN2	6.1725591	4.86511216
BAP1	9.926242173	10.17643525
BRAP	8.797363968	8.905308418
CDC7	7.220188198	8.272830355
CDC45	6.844832733	7.985018728
FZD1	9.041209648	9.461403163
FZD4	5.393936593	6.581509568
FZD6	11.06464848	10.1099328
FZD7	8.339517073	8.300367948
HIST1H2AJ	1.87533062	2.10470827
HIST1H2AC	6.456087743	5.756737848
HIST1H2AM	2.152592028	2.340518425
HIST2H2AA3	4.280338853	4.131094918
HIST2H2AC	3.1223676	3.43795669
HIST1H2BN	2.686798868	3.042556403
HIST1H2BE	3.714904885	4.016076625
HIST1H2BC	3.227624413	3.526863558
HIST1H2BO	2.0586417	2.334714443
HIST2H2BE	5.94607052	5.127258755
HIST1H4K	3.170729938	3.12745093
HIST1H4J	3.121035365	3.098777568
HIST1H4C	3.703271463	4.279997915
HIST1H4H	2.469296293	2.71029133
HIST2H4A	3.786598703	3.306477285
HYAL3	5.217949995	5.213318653
MAD1L1	8.066520988	8.787097743
PIP5K1A	10.72658984	10.53136668
PIP4K2B	10.54522	10.11557449
PLA2G6	5.50532744	4.143037458
SLC25A11	8.77780881	8.91046359
SPOP	9.560434178	9.599206563
SRPX	8.4214797	8.879222558
TAGLN2	13.14175149	12.45224006
ULK1	9.694981445	8.693634985
UXT	8.838258603	9.02995004
EEA1	10.43904776	10.53741327
BCAR3	11.25822438	11.07571656
STX7	9.473106638	9.622416433
CMAHP	4.979901708	5.637683338
SNHG3	6.065854265	6.32917827
LTBP4	10.58046074	9.756752225
ZNF282	8.643865713	8.517261755
STK24	10.88342652	10.8377047
RECK	8.050901	7.70588406
CAVIN2	8.655356735	9.274704053
RAD54L	6.103047795	7.550912268
NSMAF	9.672061583	9.614533993
NCK2	9.52881136	8.59225542
GNPAT	10.40384269	10.07057337
DYRK3	7.710744315	7.443966905
DYRK2	8.517432995	8.03393575
DUSP11	9.088285678	9.058755935
DHX16	9.096962068	9.764881263
CUL4B	11.81226357	11.6739773
CUL4A	10.46683277	10.34137237
CUL3	10.59436338	10.52311028
CUL2	9.833428735	10.17957361
CUL1	10.39998499	10.69201757
ATRN	11.14345092	10.38612341
TTF2	7.688386135	8.321961753
TPST2	8.499684808	8.84265163
TPST1	8.097695348	8.259175093
KLF11	7.09267706	7.62216707
TEAD2	8.7933474	8.500191208
SUPT3H	6.854288888	7.781784008
SMARCA5	11.31983649	11.19096916
SORBS2	7.328400313	6.01430535
OGT	10.78104018	10.8442256
CDC42BPA	11.64177901	11.36461288
HIRIP3	7.620741705	7.732654633
RAE1	8.960787843	9.260484453
OFD1	8.436746553	8.062708283
SEMA7A	7.682317428	8.770105455
GEMIN2	5.859801388	6.714958413
RGS5	7.123018678	6.331235888
MAP4K3	9.165071125	9.220395025
PRSS12	6.666635245	5.687743993
PPM1D	8.389592733	7.976836945
PPFIBP1	10.40015224	10.17652732
RANBP3	9.78066575	10.03056836
PPFIA1	10.34170091	10.42070074
SLC43A1	6.98831352	7.885466803
PKP4	9.163643903	10.29128848
PIK3R3	7.570086433	6.991420575
PEX3	7.879203725	8.17772243
PARG	8.123232488	8.546763733
CNTNAP1	7.95447987	7.655803935
ENC1	9.08946319	10.19754005
NIPSNAP1	8.392794493	7.737698715
NDST2	8.344793063	8.061506053
KCNAB2	8.01425141	8.257714153
ITGA10	11.93664593	9.369587705
IKBKG	7.990338273	8.392908165
IKBKAP	9.776853938	10.19974498
IFITM1	8.52451922	8.7624743
HAT1	9.412222725	9.891721643
DGKZ	9.242560153	9.674586998
DGKE	6.76571449	5.62785977
DGKD	8.901077795	9.35006294
DDO	2.97007921	2.938776438
YBX3	11.22201995	11.35316576
COPS3	9.79086245	10.40905129
CBX4	9.148212218	8.784661398
CAMK1	6.533747783	7.433474818
API5	10.78895276	10.85261301
AGPS	10.59029226	10.78714519
PPFIA3	3.291006735	3.74713502
APOL1	5.29651493	7.765799453
LMO4	8.766686908	8.964984578
PIR	7.343096725	7.023718308
CGGBP1	10.98794342	10.64688519
AP3B1	10.69332408	10.41745255
BLZF1	9.40499728	8.933971308
MAPKAPK5	8.43971995	8.870356085
INE1	3.244726158	3.128846
BHLHE40	9.892623195	9.590532408
PIAS1	9.961925273	9.476911955
CDC14B	8.40722651	8.775614153
CDC14A	6.636386248	6.659393098
CDK10	8.05390862	7.737100938
PRPF18	8.299438135	8.34064499
DEGS1	11.15296691	10.81869928
DENR	10.44020532	10.98813494
THOC5	8.89104246	8.893106523
YARS	10.53439804	11.17741967
PDXK	11.52395007	10.98017202
MADD	9.629234573	10.06303751
RRP1	8.181417728	8.798138938
MKNK1	8.276009245	8.41259692
KHSRP	11.46275785	11.92528581
PDLIM4	9.46048194	8.947527715
CASK	9.483623768	9.880996318
AKR7A2	8.898440603	8.894418278
PRKRA	9.194506313	9.175644608
STK16	8.256080083	8.471758968
RGS20	5.792265095	5.849677268
NOP14	10.17676403	11.02097376
FAM193A	9.365352708	9.01776924
SLC25A12	8.08036929	8.076001455
RUVBL1	9.238045148	9.833501473
KLF7	9.790805135	8.76560777
PLPP1	7.755275873	8.283911415
PLPP2	6.074606788	7.277062408
PLPP3	9.455947683	7.699519525
STC2	11.87539135	8.016138913
USO1	11.13875966	11.03408142
CDK13	10.15393967	9.996450278
PSMG1	9.131507395	9.72767758
RFXANK	8.365197755	8.394999868
JRK	8.928218473	8.474510513
RTCA	8.856216183	9.575445988
RNASET2	7.385410225	7.38961121
SSNA1	8.146403805	8.321162688
OASL	5.180631753	7.538534915
AKR1C3	10.46159535	7.790695093
NCOA1	9.244338905	8.994927105
LAMTOR3	8.85755014	8.564660188
NUMB	10.47285739	10.37526398
SOCS1	4.014316648	4.55709468
PDE5A	4.497344358	3.984785728
DYNLL1	11.10452122	11.19413276
TNKS	9.88614829	9.429665288
ALDH4A1	5.87750895	6.607883795
IRS2	10.52185105	10.1092258
EIF3A	12.71791296	13.08184648
EIF3B	11.51827635	12.14697096
EIF3C	12.38188993	11.98905033
EIF3D	11.81348746	11.93271838
EIF3F	11.1573156	11.18054425
EIF3G	10.95191087	10.98192343
EIF3H	12.17401289	11.76249693
EIF3I	11.03738839	11.41841045
EIF3J	10.20421944	10.48635441
EIF4G3	11.41607266	11.23177101
VAMP8	9.220064468	9.996064253
VAMP4	8.719954425	8.227440875
STX16	9.927376968	9.247471528
STX11	4.32090913	4.79171724
STX10	8.463183645	8.589067345
BECN1	9.972930033	10.04683453
JMJD7-PLA2G4B	5.665701098	4.503976213
PEA15	12.59112975	12.39118541
SRSF9	10.10985386	10.49505335
JRKL	8.057549843	8.16024582
HYAL2	8.168379453	8.243387305
GALNT4	7.613805088	7.923638463
DGAT1	8.38799738	8.110346848
CDC23	9.467172263	9.66104491
B4GALT4	7.831664168	7.357954048
B4GALT3	9.100623958	9.320987423
B4GALT2	9.249853408	9.325967318
TNK1	6.659299515	6.4090073
ABCC3	13.12331113	11.01084142
TRADD	6.43938344	6.1914993
MBTPS1	11.24814789	10.79978788
EDF1	10.87917812	10.9711055
CTSF	9.818381475	8.352547318
SNX4	8.833369273	8.580845643
SNX3	11.79490987	11.58011358
URI1	10.32094797	10.5299787
EED	7.912978973	8.442034318
CTNNAL1	10.88483835	12.31479903
ADAM19	9.593533078	8.701952848
GBF1	10.86555235	10.64804028
RNMT	9.708526113	9.696281398
RNGTT	8.858326545	9.007021053
GPAA1	10.00714665	9.635170918
RIPK1	9.505900755	9.630362565
CRADD	6.472849495	6.001628235
TNFSF13	6.370461133	6.177106933
TNFSF12	7.856488648	7.455361008
TNFSF10	8.818336608	8.032931265
TNFSF9	6.92063735	6.38286751
ADAM15	11.08095525	11.07267217
ADAM9	13.16746601	12.58371106
ADAM1A	4.434853993	3.933161213
CDS2	10.51666309	9.959544415
PABPC4	11.45090257	11.76040509
CD164	11.81644687	11.29058207
RAB11A	10.71236008	10.49464735
RIPK2	8.368727285	8.508312205
FADD	8.847619598	9.157034533
SNAP23	9.854944223	9.523633118
NAPG	9.072425853	9.172658258
NAPA	9.95595174	9.74991365
MTMR1	9.400619713	9.894075928
MPDZ	9.52531349	9.038296478
RIOK3	10.52531034	10.50293599
FPGT	7.723252133	7.63523274
TNFRSF11A	5.006103963	5.69717063
TNFRSF10D	10.00363278	9.34843878
TNFRSF10B	10.58125807	10.90946946
TNFRSF10A	6.833278565	8.1243126
DYRK4	7.832120338	7.392728638
PEX11B	8.62313791	7.858706258
PEX11A	6.851465815	6.283155743
SUCLG2	10.66903329	10.66916707
SUCLG1	9.627955625	9.79462327
SUCLA2	8.979955528	8.73456889
CREG1	10.4064435	10.32836229
TRIM24	9.150176248	9.463244633
CCNK	10.15607898	10.40922626
DPM1	9.070667213	8.975487873
CDKL1	5.476726385	6.651052985
BANF1	9.971978923	10.49489929
DCAF5	10.29998686	9.95661531
DPM2	8.249769533	8.852666425
SAP30	7.589852923	8.260926345
INPP4B	9.34858939	9.51700577
CES2	9.492622263	8.960896883
IQGAP1	13.37684449	13.05645861
NRP2	8.48853262	8.660082993
NRP1	13.04983543	12.65850891
SYNGAP1	8.113839773	7.300902863
GMPS	10.46496133	10.54160481
TMEM11	8.062853608	8.44106749
SOCS2	7.138581063	6.37334935
GGH	8.42793703	8.889090545
CFLAR	10.00134872	10.0071846
WISP2	5.946108503	4.644635073
HDAC3	10.02777056	9.91842003
ALKBH1	7.214048335	7.386960148
DLEU2	4.62768193	5.3039192
TSC22D1	11.09500469	10.88137279
KAT2B	8.905064338	8.591582988
CDK5R1	7.01993573	7.319411658
ASAP2	10.77569042	10.88263884
STK19	6.64397493	6.66531717
LDB1	9.92088096	9.70022757
APLN	4.25911244	5.440678873
PER3	7.290394745	7.019889103
PER2	7.022410483	5.947046773
SYNJ1	8.456684533	8.204688003
ST3GAL5	9.116483393	8.64601778
IER3	10.94837406	11.91944618
SYNJ2	10.10050815	10.13536594
CDC123	10.17244853	10.72995916
ARHGEF7	9.455854003	9.147286633
VNN1	3.005222628	3.13105851
SPHK1	7.091055493	5.903988075
SQSTM1	12.41782656	12.64448
SGPL1	10.30741851	9.881670888
FUBP1	10.71194579	10.62159473
CDC16	10.10338131	9.890153728
ZPR1	9.167373725	10.23329273
NAE1	9.52852001	9.552627303
SLC5A6	8.093651235	8.951506575
DDX18	10.41518416	10.96189217
TAX1BP1	11.11095417	11.2737675
MCM3AP	10.28642304	10.24508555
EIF2B4	8.923161378	9.0523225
EIF2B3	8.413111005	8.979955073
EIF2B2	8.75962485	9.349015
EIF2B5	9.0674203	9.56542064
EIF2S2	11.50655977	11.92193791
CPNE3	11.30133951	11.18994705
BUD31	9.52611978	9.655255668
MTMR3	9.190308438	8.606060783
MTMR2	10.05431295	10.5065368
PRPF4B	10.69697989	10.90594506
CPNE1	11.4147421	11.77675267
AP1S2	9.32752831	10.0647094
AP1G2	8.615895485	8.666402488
AP1M1	9.779332753	10.12349165
SGCE	9.391357278	9.24071456
TIMELESS	8.67980709	9.213678793
BCL10	9.216015258	9.18959975
HERC3	9.45293102	9.000351375
HERC2	9.502218895	9.308029038
HERC1	8.379089533	7.754786933
MBD4	8.867663413	8.681429353
MBD2	10.8746077	10.46600311
RTL8C	10.44568348	10.06571617
RAB29	8.13199768	7.812623293
SKAP2	9.880639428	9.454257285
WASF1	9.13062311	8.737915865
FUBP3	10.41635623	10.3989653
TOP3B	7.62665757	7.296663578
CDK5R2	2.905043905	3.810598608
KYNU	7.469965548	6.804567135
AP3D1	11.29688323	11.52383241
BTRC	8.780544108	8.936516655
HIST1H2AG	1.96168514	2.291171488
HIST1H2BJ	2.555258348	2.976557498
H1FX	10.15565293	9.887768855
P4HA2	10.52035797	10.13932819
USP13	8.92884302	9.169547803
WASL	10.65702038	10.54247317
PLOD3	10.40936829	10.58505838
RPS6KA4	9.46946888	9.983380855
STBD1	7.941064095	7.30126857
SELENBP1	8.517476175	7.488930085
ATP6V0E1	11.0515753	10.86649548
LIMD1	8.959546428	9.400327125
NOL3	8.047236758	7.418092745
KALRN	1.806112535	1.696155273
TAF1C	8.074815103	7.732485088
TAF1B	8.232682905	8.952058305
TAF1A	6.87044948	7.230103428
SLC25A14	6.546296648	6.46264778
MPZL1	11.73238829	11.2614525
MAP3K14	8.585936493	8.496440985
SOCS3	7.33579634	8.671324835
CLIC3	6.038649988	6.82771904
RNF8	8.40987496	9.074042863
HIP1R	9.364139578	9.715723043
BAZ1B	11.27959371	11.44892481
SEMA5A	8.319268833	5.531926435
UBA3	9.875036443	9.887264705
UBE2M	9.887177193	10.49274822
SPAG9	10.7557903	10.85850835
BTAF1	9.641071765	9.825237745
RPL14	12.81611351	12.82093508
AIP	8.98575857	8.902552825
PSTPIP2	7.137072205	7.692954615
GPRC5A	8.949291125	10.34953815
MAP7	3.74767953	3.500707378
NFS1	8.546776848	8.73344103
PRC1	9.9786426	10.77003663
SLC7A6	9.176275855	9.30127477
PAPSS2	7.582916055	9.140975603
PAPSS1	10.36399851	9.27961636
PIAS2	8.642998523	8.49911673
MAP3K6	8.767919325	8.313691998
SYT7	5.902610408	4.328657525
CLDN12	8.851566693	9.24672094
ASH2L	9.428554855	9.142738013
CLDN9	2.087886205	2.179524618
PKMYT1	7.215751285	8.41493896
PIGQ	8.214721443	8.01591303
SART1	9.761182088	9.925978518
DNAJA3	9.314934968	9.838895325
UNC119	7.777784425	7.48528442
TBX19	4.561103135	3.932463493
USP14	10.5718689	10.8110325
USP2	3.62491944	3.363740488
USP10	10.14839933	10.24533573
USP8	10.23085611	9.861063875
MTMR6	10.11069403	9.596064273
MTMR4	9.529273858	9.732325568
NMI	7.556989795	7.89915515
MTA1	10.15378168	9.949823055
LATS1	9.782091848	9.478596583
ATP6V0D1	9.914587418	9.702450528
SEC22C	9.93558074	9.848405348
SLC16A5	7.148165123	6.810884505
SLC16A4	7.788316303	5.23477972
SLC16A3	12.17465256	12.49195007
PDLIM1	10.73831734	11.01015526
CNOT9	9.989893378	10.18040027
SMC3	11.00083466	11.45000467
PRPF4	9.406246585	10.22560866
PRPF3	9.86575113	9.901916885
FAM50A	9.884394133	10.22591998
AIFM1	8.520644063	9.29856297
CCNB2	8.385758345	9.45634187
CCNE2	7.809243193	8.494651088
RABEP1	10.57948222	10.75151289
RRP9	7.937877463	8.753802818
ARHGEF1	9.841371865	9.803899705
CBFA2T2	8.98345628	8.55845391
ATG12	9.771055788	9.419893303
PDCD5	9.801321168	10.44866896
SYNGR2	9.460716428	10.21949453
HGS	10.21421123	10.43665077
NEMF	9.850029483	9.987197943
DYRK1B	7.562904195	7.20600427
CTDP1	8.060601663	8.066527998
EXO1	8.219877838	8.863098098
FIBP	9.267274735	9.582626645
PCSK7	8.309674228	7.645305193
EBAG9	8.235647343	8.1917862
COX7A2L	10.20865613	10.22705326
TMSB10	14.24395546	14.08423311
SCAF11	11.31565801	10.96620194
LPAR2	4.825976438	5.34856143
MAP3K13	8.30114597	8.339626245
AP4M1	7.371672698	7.37828228
OSMR	11.41951111	11.82048217
ARHGEF2	10.72527742	11.22781392
ZW10	8.808405708	9.451357195
BUB3	10.90463599	11.44084804
REPS2	10.31997824	9.223701325
SLC24A1	7.230371233	6.792778675
DDX21	11.6527718	12.67622472
ZBED1	7.831194275	7.12040623
DEDD	9.468032098	8.774202523
SLC16A7	8.961458615	9.294537128
SLC33A1	9.269407235	8.833474475
HACD1	8.153652703	8.401719135
ZMYM4	10.90524076	10.58579761
ZMYM3	9.59803795	9.355669188
ZMYM6	8.455987398	8.27259981
ZMYM5	7.588092788	7.188509695
LRRFIP1	11.14006627	11.09753786
LRRFIP2	9.578306428	9.494727385
AURKB	7.454816498	8.930114973
XPR1	10.48967958	10.3122343
FCMR	5.605051183	5.719501948
LARGE1	6.791284513	6.328633428
VAPB	10.92217472	10.47217229
VAPA	11.04682055	11.24977277
MTA2	10.39515321	10.63239904
TIAF1	5.192561703	5.021576963
NOLC1	11.09124912	11.9830055
MAGI1	7.90210704	8.271257548
LRAT	5.398341493	3.983653488
RAB11B	10.21538288	10.13289235
DLG5	11.74017666	10.95332562
PTTG1	8.741227708	9.713659353
IL32	5.27680875	7.820961098
CCPG1	10.47824561	10.09818691
TBRG4	8.8845992	9.62334152
PNMA1	10.18403016	10.0840747
NOG	6.058360205	6.90747988
UBE2L6	8.871658928	9.203343005
DHRS3	5.223029053	5.711526638
RPS6KA5	5.400386223	6.519120515
NUMBL	9.224777063	8.67049137
AIMP1	9.338015743	9.5566742
MFHAS1	8.090339405	8.16282667
PDLIM7	11.41839522	10.41310303
MAPKAPK2	11.20655117	10.93035579
STK17B	9.75601458	9.978143523
STK17A	9.324689563	9.667763693
CYTH3	11.03268895	10.68395652
CYTH2	10.60225323	9.808299935
CYTH1	10.69499892	9.320667533
ITGB1BP1	9.609715495	9.894643068
BCL7C	8.699747315	8.23225046
BCL7B	9.589481868	9.737086813
COPB2	11.80303473	11.32511309
WDR46	9.18251034	9.753537148
ZBTB22	8.191758708	7.953130255
MED14	10.04123619	10.906933
NPIPA1	5.609024625	4.803711625
ADGRG1	4.64433953	6.313117743
S1PR2	5.453450665	5.124604208
SRSF11	10.47249044	10.55948992
ATP6V1F	9.494631073	9.62793561
SNORD29	3.879095723	4.349446163
SNORD31	2.18865476	2.148322453
SNORD30	2.104640975	2.583752195
SNORD28	1.849867603	2.018554753
SNORD27	1.759639833	1.783836313
SNORD26	1.323980953	1.353871923
SNORD22	2.57491111	2.753381005
SOCS6	9.563217968	9.244453298
CD83	5.711461763	6.772733125
ZNF235	4.629550268	3.90993799
ASIC3	4.421494708	4.864759233
KLF4	9.702944773	9.748150218
NREP	9.17796394	7.521940308
PTER	9.03532671	9.231023355
COPS2	10.85964705	10.5858283
TRIP13	8.037024188	8.891440108
TRIP12	11.85389098	11.78835325
TRIP11	10.27584245	10.09394874
TRIP10	10.79589856	11.03989066
HMGN3	9.29345756	9.058451585
TRIP4	8.204450025	7.974200713
ZNHIT3	8.388159468	8.306096048
GTF3C5	9.213902883	9.447894133
GTF3C4	9.907748998	10.10127081
GTF3C3	9.31618004	9.247910178
B4GALT6	7.354543145	7.591071765
B4GALT5	10.36549916	10.6858471
CNOT8	10.07137591	9.70890523
TCEAL1	8.387965848	8.378064028
VAMP3	11.38482093	11.15480085
SNAP29	9.792376343	9.44193859
EFTUD2	10.7412903	11.30833809
TAOK2	9.475640305	9.16763625
RPL23	12.95271643	12.94570979
SLC9A3R2	8.711880275	9.33806092
TXNL1	10.4352713	10.42500984
SLIT2	8.82574933	7.736698853
UBE4A	10.24786112	10.36308825
ITGBL1	4.361803443	4.548800125
PPIG	10.15134138	9.917968345
LONP1	9.707008743	10.84293469
RAB28	7.703182333	8.093952095
RAB9A	8.098940073	8.667399218
SLC9A3R1	9.816145633	9.24881606
KIF3B	10.60413688	10.49850889
ZFYVE9	9.20804175	9.291585625
PLAA	9.878892708	10.04461544
PPT2	6.422520508	7.753313175
TM9SF2	11.57962901	11.19865318
COX5A	9.928042318	10.16730756
GRHPR	10.04918952	9.787024843
COG1	8.797308828	8.613791808
LIPG	6.699704215	5.244624038
CIAO1	10.04872673	9.869367605
TGFBRAP1	9.216517195	9.232683918
HS6ST1	7.893448835	7.895233808
NMT2	8.9283069	9.682392105
STOML1	6.530713763	6.389519213
RECQL5	7.573448718	7.544068745
RECQL4	7.826905963	8.061198238
SELENOF	10.87029892	11.24346251
LPXN	6.664477985	7.006388053
ZRANB2	10.14215149	9.899552385
PEX16	7.00977382	7.32711639
SNRNP40	8.89378189	9.372802855
ARHGAP29	11.43121728	11.43344348
MED21	9.065412003	9.277415048
